"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Ankrd28.11",0.000653545155238903,0.190699966622821,0.883,0.847,1,"control","Ankrd28","oligodendrocyte.precursor.cells"
"Ankrd44.11",0.000655658853487492,0.359177791173705,0.562,0.474,1,"control","Ankrd44","oligodendrocyte.precursor.cells"
"Ppfibp1.1",0.000659165377391484,0.342071345144589,0.741,0.672,1,"control","Ppfibp1","oligodendrocyte.precursor.cells"
"Nvl.1",0.000660602586816701,0.136548004910741,0.407,0.3,1,"control","Nvl","oligodendrocyte.precursor.cells"
"Slc15a4.1",0.000666334812058695,0.227422409490257,0.193,0.121,1,"control","Slc15a4","oligodendrocyte.precursor.cells"
"Atp7b.1",0.00067250784126205,0.160591251083194,0.148,0.083,1,"control","Atp7b","oligodendrocyte.precursor.cells"
"Scamp2.1",0.000678368271966161,0.174633411628991,0.306,0.212,1,"control","Scamp2","oligodendrocyte.precursor.cells"
"Tpd52l2.1",0.000685086612638606,0.146384762914552,0.281,0.186,1,"control","Tpd52l2","oligodendrocyte.precursor.cells"
"St3gal6.1",0.000696395462920944,0.253004233915568,0.384,0.279,1,"control","St3gal6","oligodendrocyte.precursor.cells"
"Pus7.11",0.000696721397181151,0.182164218039761,0.333,0.234,1,"control","Pus7","oligodendrocyte.precursor.cells"
"Cap1.1",0.000698953263963904,0.190192425308812,0.268,0.183,1,"control","Cap1","oligodendrocyte.precursor.cells"
"Atp6ap1.1",0.000704394533021391,0.152629956035436,0.281,0.188,1,"control","Atp6ap1","oligodendrocyte.precursor.cells"
"Adcy5.1",0.000705560011240623,0.182895287635479,0.314,0.217,1,"control","Adcy5","oligodendrocyte.precursor.cells"
"Sept1.1",0.000706567224440293,0.106909261396484,0.326,0.217,1,"control","Sept1","oligodendrocyte.precursor.cells"
"Mlxip.11",0.000709585823208345,0.154750561377586,0.27,0.178,1,"control","Mlxip","oligodendrocyte.precursor.cells"
"Minar2.1",0.000712733442890458,-0.229570410710726,0.088,0.152,1,"control","Minar2","oligodendrocyte.precursor.cells"
"Psat1.11",0.000715814110144599,0.141933641119457,0.193,0.116,1,"control","Psat1","oligodendrocyte.precursor.cells"
"Serinc1.1",0.000721683158163566,0.161765020271633,0.36,0.257,1,"control","Serinc1","oligodendrocyte.precursor.cells"
"Pcdh17.1",0.000723615847249268,0.240800627279615,0.75,0.641,1,"control","Pcdh17","oligodendrocyte.precursor.cells"
"Cers5.11",0.000736446984295389,0.13903077683916,0.447,0.324,1,"control","Cers5","oligodendrocyte.precursor.cells"
"Mib1.11",0.000736468781573189,0.158667210016692,0.495,0.369,1,"control","Mib1","oligodendrocyte.precursor.cells"
"Fam118b.1",0.000743012192619374,0.110206584835339,0.245,0.157,1,"control","Fam118b","oligodendrocyte.precursor.cells"
"Sox5.11",0.000744545295756185,-0.238533511177796,0.804,0.822,1,"control","Sox5","oligodendrocyte.precursor.cells"
"Tmem132b.1",0.000744841356033037,0.19513251487817,0.825,0.722,1,"control","Tmem132b","oligodendrocyte.precursor.cells"
"Adamts17.12",0.000750079415901446,0.186611716593343,0.186,0.11,1,"control","Adamts17","oligodendrocyte.precursor.cells"
"E2f5.1",0.000755713346250909,0.154013913275303,0.157,0.09,1,"control","E2f5","oligodendrocyte.precursor.cells"
"Atg5.1",0.000757092130768016,0.175307693264861,0.22,0.14,1,"control","Atg5","oligodendrocyte.precursor.cells"
"Mobp.12",0.000764195679619556,0.511678850098344,0.18,0.109,1,"control","Mobp","oligodendrocyte.precursor.cells"
"E130308A19Rik.13",0.000768611864304035,0.256042577530429,0.58,0.476,1,"control","E130308A19Rik","oligodendrocyte.precursor.cells"
"Hmgxb3.1",0.000776558491194093,0.14997872959753,0.306,0.209,1,"control","Hmgxb3","oligodendrocyte.precursor.cells"
"Gm45600.1",0.000779965613938686,0.129466345041674,0.11,0.055,1,"control","Gm45600","oligodendrocyte.precursor.cells"
"Yars.1",0.000781494642415615,0.122252122091913,0.265,0.171,1,"control","Yars","oligodendrocyte.precursor.cells"
"Fsd1l.1",0.000784581799702237,0.190138864366784,0.432,0.324,1,"control","Fsd1l","oligodendrocyte.precursor.cells"
"Slc45a4.1",0.000786586214901991,0.143740924191568,0.189,0.114,1,"control","Slc45a4","oligodendrocyte.precursor.cells"
"Vta1.1",0.000788597157110837,0.15265572015054,0.229,0.145,1,"control","Vta1","oligodendrocyte.precursor.cells"
"Ipo7.1",0.000790231120397485,0.147308717735774,0.268,0.181,1,"control","Ipo7","oligodendrocyte.precursor.cells"
"Smap1.1",0.000796570543841138,0.128629257782027,0.411,0.302,1,"control","Smap1","oligodendrocyte.precursor.cells"
"Vash1.1",0.00080720507234193,0.138115201066146,0.213,0.133,1,"control","Vash1","oligodendrocyte.precursor.cells"
"Sema4d.11",0.000807290958428739,0.314729464843557,0.468,0.369,1,"control","Sema4d","oligodendrocyte.precursor.cells"
"Elf2.1",0.000813521132541819,0.117660665539683,0.348,0.241,1,"control","Elf2","oligodendrocyte.precursor.cells"
"Fkbp8.1",0.000817498748935845,0.156235873261855,0.2,0.124,1,"control","Fkbp8","oligodendrocyte.precursor.cells"
"Agps.1",0.000818174742964962,0.151819520627345,0.411,0.302,1,"control","Agps","oligodendrocyte.precursor.cells"
"Tmem165.1",0.000825680259334096,0.131641604722282,0.386,0.271,1,"control","Tmem165","oligodendrocyte.precursor.cells"
"Mboat2.12",0.000826386436529386,0.185521652340899,0.555,0.441,1,"control","Mboat2","oligodendrocyte.precursor.cells"
"Med15.1",0.000828349659471873,0.175438375572589,0.295,0.203,1,"control","Med15","oligodendrocyte.precursor.cells"
"Rnpepl1.1",0.000847851187040709,0.143572279812072,0.202,0.126,1,"control","Rnpepl1","oligodendrocyte.precursor.cells"
"4921511C10Rik.1",0.000853412518078967,0.156722813174062,0.148,0.083,1,"control","4921511C10Rik","oligodendrocyte.precursor.cells"
"Gm21860.12",0.000856588224636552,-0.262171532879247,0.081,0.143,1,"control","Gm21860","oligodendrocyte.precursor.cells"
"Cntnap5a.11",0.000859568567481709,0.187706250163874,0.106,0.052,1,"control","Cntnap5a","oligodendrocyte.precursor.cells"
"Rngtt.1",0.000870266683204171,0.157374424408134,0.517,0.405,1,"control","Rngtt","oligodendrocyte.precursor.cells"
"Gltp.1",0.000876437900999564,0.117707862678839,0.168,0.097,1,"control","Gltp","oligodendrocyte.precursor.cells"
"Pcdh7.1",0.000886468842377867,0.170576773591251,0.982,0.95,1,"control","Pcdh7","oligodendrocyte.precursor.cells"
"Tjap1.1",0.000887208099262254,0.187540291837104,0.38,0.276,1,"control","Tjap1","oligodendrocyte.precursor.cells"
"Mgll.11",0.000895171849819237,0.190527612343397,0.544,0.433,1,"control","Mgll","oligodendrocyte.precursor.cells"
"Csad.11",0.000896103061491364,0.189359580864878,0.429,0.322,1,"control","Csad","oligodendrocyte.precursor.cells"
"Cntn6.11",0.000897261350055619,-0.294029489428269,0.503,0.567,1,"control","Cntn6","oligodendrocyte.precursor.cells"
"Tulp4.1",0.000899500706289835,0.232103059368872,0.652,0.566,1,"control","Tulp4","oligodendrocyte.precursor.cells"
"Numa1.1",0.000905021414403419,0.152065703169673,0.328,0.233,1,"control","Numa1","oligodendrocyte.precursor.cells"
"Gm26917.11",0.00090517838845274,0.169010017181471,0.577,0.457,1,"control","Gm26917","oligodendrocyte.precursor.cells"
"Tspan2.1",0.000915164325635045,0.267846053857699,0.328,0.228,1,"control","Tspan2","oligodendrocyte.precursor.cells"
"Slc25a42.1",0.000924386434565443,0.156922086287288,0.141,0.079,1,"control","Slc25a42","oligodendrocyte.precursor.cells"
"App.13",0.000924447845919017,0.231799727639526,0.715,0.641,1,"control","App","oligodendrocyte.precursor.cells"
"Tmed9.1",0.000928862933290635,0.180846939357032,0.258,0.171,1,"control","Tmed9","oligodendrocyte.precursor.cells"
"Pura.1",0.000936427170762856,0.138252558428284,0.508,0.388,1,"control","Pura","oligodendrocyte.precursor.cells"
"Grin2b.1",0.000942767328918887,0.302914691826261,0.31,0.224,1,"control","Grin2b","oligodendrocyte.precursor.cells"
"Gtf2i.1",0.000944664974191101,0.164766454426379,0.674,0.547,1,"control","Gtf2i","oligodendrocyte.precursor.cells"
"Nars2.1",0.000944914329840521,0.118583065634189,0.193,0.117,1,"control","Nars2","oligodendrocyte.precursor.cells"
"Stk24.1",0.000947516108818915,0.140260550720582,0.295,0.2,1,"control","Stk24","oligodendrocyte.precursor.cells"
"Mgat3.11",0.00095081130850243,0.208303889095223,0.303,0.21,1,"control","Mgat3","oligodendrocyte.precursor.cells"
"Col9a3.1",0.000952098956608527,0.156515914011541,0.418,0.307,1,"control","Col9a3","oligodendrocyte.precursor.cells"
"Fam155a.11",0.00095646583101163,-0.221045452764785,0.751,0.803,1,"control","Fam155a","oligodendrocyte.precursor.cells"
"Gng4.1",0.00096290698581988,0.133055563259138,0.142,0.079,1,"control","Gng4","oligodendrocyte.precursor.cells"
"Fam219a.1",0.000981430757297242,0.161753836852974,0.371,0.267,1,"control","Fam219a","oligodendrocyte.precursor.cells"
"Cct5.1",0.0010019778192766,0.146588021258387,0.196,0.122,1,"control","Cct5","oligodendrocyte.precursor.cells"
"Adam2.15",0.00100534108357927,-0.320278912217775,0.09,0.148,1,"control","Adam2","oligodendrocyte.precursor.cells"
"Plekha8.1",0.00100817084260703,0.137119721601977,0.191,0.117,1,"control","Plekha8","oligodendrocyte.precursor.cells"
"Kif1bp.1",0.00100875327671339,0.184354095834173,0.214,0.138,1,"control","Kif1bp","oligodendrocyte.precursor.cells"
"Larp7.1",0.00102795730415417,-0.198625199772578,0.056,0.109,1,"control","Larp7","oligodendrocyte.precursor.cells"
"Tug1.1",0.00103289738508686,0.120059722293597,0.214,0.136,1,"control","Tug1","oligodendrocyte.precursor.cells"
"Ptpn11.12",0.00103560653367184,0.215155328919158,0.341,0.245,1,"control","Ptpn11","oligodendrocyte.precursor.cells"
"Myt1.1",0.00104063912801738,-0.321004531306193,0.447,0.516,1,"control","Myt1","oligodendrocyte.precursor.cells"
"Dlg4.11",0.00104980950811963,0.192939918484708,0.283,0.197,1,"control","Dlg4","oligodendrocyte.precursor.cells"
"Fbn2.1",0.00105225482558665,0.297570160174756,0.33,0.236,1,"control","Fbn2","oligodendrocyte.precursor.cells"
"Slc35f3.11",0.00105684211228897,0.152325570440762,0.182,0.11,1,"control","Slc35f3","oligodendrocyte.precursor.cells"
"Gm37640.1",0.00106066059585151,0.153820917530656,0.204,0.128,1,"control","Gm37640","oligodendrocyte.precursor.cells"
"Ak3.12",0.00106944110967558,0.132017447515212,0.137,0.076,1,"control","Ak3","oligodendrocyte.precursor.cells"
"Sec24b.1",0.00107410319072111,0.149634891150494,0.407,0.303,1,"control","Sec24b","oligodendrocyte.precursor.cells"
"Bcat1.11",0.00108199733223009,0.200343979694816,0.249,0.167,1,"control","Bcat1","oligodendrocyte.precursor.cells"
"Slit3.11",0.00108716042547322,0.21206279484983,0.191,0.119,1,"control","Slit3","oligodendrocyte.precursor.cells"
"2410004B18Rik.1",0.00109222101686347,0.131768254921154,0.193,0.119,1,"control","2410004B18Rik","oligodendrocyte.precursor.cells"
"Brms1l.1",0.00110328228214617,0.157350427385442,0.285,0.195,1,"control","Brms1l","oligodendrocyte.precursor.cells"
"Ccm2.1",0.00111096400018294,0.12896608051833,0.162,0.095,1,"control","Ccm2","oligodendrocyte.precursor.cells"
"March8.1",0.00111157555202786,0.203652222072332,0.364,0.264,1,"control","March8","oligodendrocyte.precursor.cells"
"Atp1b3.1",0.00112102715413691,0.121070171618269,0.24,0.159,1,"control","Atp1b3","oligodendrocyte.precursor.cells"
"Cfap20.1",0.00112916204397094,-0.348533275988288,0.279,0.348,1,"control","Cfap20","oligodendrocyte.precursor.cells"
"Ncstn.1",0.00113566056526872,-0.282567332735093,0.141,0.207,1,"control","Ncstn","oligodendrocyte.precursor.cells"
"Nfs1.1",0.00113889953413758,0.143247960376401,0.205,0.131,1,"control","Nfs1","oligodendrocyte.precursor.cells"
"Dmpk.11",0.00115117295069578,0.115032268097073,0.135,0.074,1,"control","Dmpk","oligodendrocyte.precursor.cells"
"Nup188.11",0.0011580410525974,0.161662194192162,0.184,0.112,1,"control","Nup188","oligodendrocyte.precursor.cells"
"Camk2n1.14",0.00116932120166512,0.183452093930725,0.241,0.16,1,"control","Camk2n1","oligodendrocyte.precursor.cells"
"Dpm1.1",0.00117801217480426,0.16884132072806,0.395,0.29,1,"control","Dpm1","oligodendrocyte.precursor.cells"
"Rbm12b2.1",0.00117814167651627,0.150844494894907,0.135,0.076,1,"control","Rbm12b2","oligodendrocyte.precursor.cells"
"Atp2a2.1",0.00118162170471707,0.178478421287058,0.587,0.467,1,"control","Atp2a2","oligodendrocyte.precursor.cells"
"Zbtb43.1",0.00118441564938244,0.119791291844581,0.177,0.107,1,"control","Zbtb43","oligodendrocyte.precursor.cells"
"Fbxo22.1",0.00118684141224212,0.134363285685395,0.142,0.081,1,"control","Fbxo22","oligodendrocyte.precursor.cells"
"Sem1.1",0.0011929185054685,0.150807164404464,0.297,0.203,1,"control","Sem1","oligodendrocyte.precursor.cells"
"Vps37b.11",0.00120475633739619,0.126384885172137,0.341,0.243,1,"control","Vps37b","oligodendrocyte.precursor.cells"
"Sox2ot.13",0.00121121659745214,-0.183527143792686,0.968,0.969,1,"control","Sox2ot","oligodendrocyte.precursor.cells"
"Dnajc5.1",0.00121440441796837,0.159133321077325,0.286,0.2,1,"control","Dnajc5","oligodendrocyte.precursor.cells"
"Sdccag8.1",0.00121757187410494,0.120846827014817,0.452,0.336,1,"control","Sdccag8","oligodendrocyte.precursor.cells"
"Ephb2.11",0.00122136898522605,0.127119075909111,0.148,0.084,1,"control","Ephb2","oligodendrocyte.precursor.cells"
"Acap2.14",0.00122584268170399,0.17484763915967,0.499,0.383,1,"control","Acap2","oligodendrocyte.precursor.cells"
"Cpt1c.11",0.00123770997633704,0.162343361264909,0.449,0.333,1,"control","Cpt1c","oligodendrocyte.precursor.cells"
"Ablim2.11",0.00123902413472738,0.122956844820599,0.411,0.307,1,"control","Ablim2","oligodendrocyte.precursor.cells"
"Slain2.1",0.00123979889899721,0.12340975473612,0.252,0.166,1,"control","Slain2","oligodendrocyte.precursor.cells"
"Parvb.1",0.00124124191184154,0.155376466711275,0.272,0.186,1,"control","Parvb","oligodendrocyte.precursor.cells"
"Msi2.1",0.00124769691005959,0.201921110386772,0.724,0.622,1,"control","Msi2","oligodendrocyte.precursor.cells"
"Ralgps1.11",0.00124818611447221,0.185720015462058,0.503,0.405,1,"control","Ralgps1","oligodendrocyte.precursor.cells"
"Nono.1",0.00125099495115438,0.142552529808838,0.295,0.207,1,"control","Nono","oligodendrocyte.precursor.cells"
"Bmp1.11",0.00125125701519184,0.163416521179328,0.357,0.26,1,"control","Bmp1","oligodendrocyte.precursor.cells"
"Per2.12",0.0012540258570583,0.181887495041371,0.144,0.083,1,"control","Per2","oligodendrocyte.precursor.cells"
"Trit1.1",0.00125557842340811,0.176420562233883,0.348,0.252,1,"control","Trit1","oligodendrocyte.precursor.cells"
"Sorbs2.1",0.00126391294648687,-0.237088329936709,0.418,0.503,1,"control","Sorbs2","oligodendrocyte.precursor.cells"
"Elmod1.1",0.00126737661189443,0.200643467018134,0.245,0.166,1,"control","Elmod1","oligodendrocyte.precursor.cells"
"Tef.14",0.00127214269924663,0.13696310008119,0.38,0.278,1,"control","Tef","oligodendrocyte.precursor.cells"
"Ubqln1.1",0.00127448859065603,0.134351154918867,0.2,0.126,1,"control","Ubqln1","oligodendrocyte.precursor.cells"
"Txn2.1",0.0012802947216893,0.127987465358487,0.124,0.067,1,"control","Txn2","oligodendrocyte.precursor.cells"
"Mcl1.1",0.00128251968718874,0.136807300631943,0.184,0.114,1,"control","Mcl1","oligodendrocyte.precursor.cells"
"Epha4.11",0.00128352212332147,0.271792386926642,0.373,0.283,1,"control","Epha4","oligodendrocyte.precursor.cells"
"Tom1.1",0.00129058866668272,0.134086453727331,0.213,0.136,1,"control","Tom1","oligodendrocyte.precursor.cells"
"Axin1.1",0.00129291409215537,0.152208099448671,0.205,0.133,1,"control","Axin1","oligodendrocyte.precursor.cells"
"Rpl36al.1",0.00129695086478995,0.174472053704398,0.171,0.103,1,"control","Rpl36al","oligodendrocyte.precursor.cells"
"Naa20.1",0.00130934196690652,0.234228429223,0.409,0.305,1,"control","Naa20","oligodendrocyte.precursor.cells"
"Fth1.12",0.00131905656954665,0.185737654444965,0.382,0.286,1,"control","Fth1","oligodendrocyte.precursor.cells"
"F3.11",0.00133199547554787,0.272227863514976,0.128,0.072,1,"control","F3","oligodendrocyte.precursor.cells"
"Ddx21.1",0.0013332014903534,0.131631412148025,0.146,0.084,1,"control","Ddx21","oligodendrocyte.precursor.cells"
"Dst.12",0.00133484327544728,0.205163753635671,0.899,0.866,1,"control","Dst","oligodendrocyte.precursor.cells"
"Tcp1.11",0.00135459494730729,0.151326599915579,0.261,0.178,1,"control","Tcp1","oligodendrocyte.precursor.cells"
"Ankrd11.1",0.00135521522087599,-0.31613224712491,0.759,0.753,1,"control","Ankrd11","oligodendrocyte.precursor.cells"
"Cct2.1",0.00135955726308725,0.126381540399961,0.124,0.067,1,"control","Cct2","oligodendrocyte.precursor.cells"
"Megf9.12",0.00137750490095577,0.204349164384787,0.422,0.321,1,"control","Megf9","oligodendrocyte.precursor.cells"
"Stt3a.1",0.00138762073007194,0.154115758118301,0.189,0.119,1,"control","Stt3a","oligodendrocyte.precursor.cells"
"Farp2.12",0.00140693356553639,0.11703393843437,0.267,0.179,1,"control","Farp2","oligodendrocyte.precursor.cells"
"Gria3.11",0.00145084098027272,-0.214082842421027,0.692,0.722,1,"control","Gria3","oligodendrocyte.precursor.cells"
"Cop1.1",0.00145319438001617,0.107064602302742,0.497,0.367,1,"control","Cop1","oligodendrocyte.precursor.cells"
"Zfp36l2.12",0.00149073907869715,-0.248480337381441,0.081,0.138,1,"control","Zfp36l2","oligodendrocyte.precursor.cells"
"Aff4.1",0.00149478482552579,0.138047072736626,0.537,0.412,1,"control","Aff4","oligodendrocyte.precursor.cells"
"Rpl10.1",0.00149616472771228,0.117829186275144,0.166,0.098,1,"control","Rpl10","oligodendrocyte.precursor.cells"
"Slit1.11",0.00149620108776108,0.111039118564501,0.119,0.064,1,"control","Slit1","oligodendrocyte.precursor.cells"
"Usp16.1",0.00149970084642138,0.295469734712209,0.494,0.403,1,"control","Usp16","oligodendrocyte.precursor.cells"
"Lrp6.11",0.00150446303658223,0.171993262488734,0.537,0.428,1,"control","Lrp6","oligodendrocyte.precursor.cells"
"Snx2.1",0.00150844671833184,0.148031259848985,0.285,0.198,1,"control","Snx2","oligodendrocyte.precursor.cells"
"Aco1.1",0.001509693342355,0.173652789911569,0.225,0.15,1,"control","Aco1","oligodendrocyte.precursor.cells"
"Fam49b.12",0.00151408144395448,0.155390906762895,0.609,0.493,1,"control","Fam49b","oligodendrocyte.precursor.cells"
"Rnf44.1",0.00152194711502782,0.108758343102008,0.151,0.088,1,"control","Rnf44","oligodendrocyte.precursor.cells"
"Vps33a.1",0.00152793799727754,0.127700308840203,0.202,0.129,1,"control","Vps33a","oligodendrocyte.precursor.cells"
"Cdc14a.1",0.00152900772497173,-0.303644840963667,0.162,0.233,1,"control","Cdc14a","oligodendrocyte.precursor.cells"
"Pisd.1",0.00153149622505282,0.111998288883595,0.204,0.129,1,"control","Pisd","oligodendrocyte.precursor.cells"
"Brf1.1",0.00153582297866217,0.108931315339747,0.209,0.133,1,"control","Brf1","oligodendrocyte.precursor.cells"
"B230118H07Rik.1",0.00153874982482717,0.105343731837067,0.211,0.136,1,"control","B230118H07Rik","oligodendrocyte.precursor.cells"
"Pdgfa.1",0.00154569987702624,0.236897346004812,0.168,0.103,1,"control","Pdgfa","oligodendrocyte.precursor.cells"
"Cdv3.1",0.00156000306479673,0.151668748886087,0.268,0.184,1,"control","Cdv3","oligodendrocyte.precursor.cells"
"Snrnp48.1",0.00156124745245278,0.161766967641774,0.422,0.314,1,"control","Snrnp48","oligodendrocyte.precursor.cells"
"Pnisr.13",0.0015679829979922,-0.257820303772391,0.782,0.772,1,"control","Pnisr","oligodendrocyte.precursor.cells"
"Mdm2.1",0.00157222571474997,0.147973597049886,0.387,0.29,1,"control","Mdm2","oligodendrocyte.precursor.cells"
"8030462N17Rik.11",0.00158959666368521,0.138121921976278,0.321,0.224,1,"control","8030462N17Rik","oligodendrocyte.precursor.cells"
"Slc23a2.1",0.00159552993392632,0.123682781418097,0.368,0.266,1,"control","Slc23a2","oligodendrocyte.precursor.cells"
