"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
8.04039759026141e-09,0.397903635687757,0.463,0.352,0.000259576195803999,"heterozygous","Atp5g1","UP","Atp5g1"
8.11483535942799e-09,0.356531769874282,0.539,0.418,0.000261979344743773,"heterozygous","Rps14","UP","Rps14"
8.20676478176515e-09,0.348355586044792,0.23,0.125,0.000264947194214506,"heterozygous","Wfdc2","UP","Wfdc2"
8.45388532440074e-09,-0.426350093876045,0.481,0.603,0.000272925233812953,"heterozygous","Zbtb46","DOWN","Zbtb46"
8.95923018312874e-09,0.347473003872497,0.448,0.316,0.000289239787232128,"heterozygous","Sod2","UP","Sod2"
8.97841913898267e-09,-0.325104957530549,0.144,0.252,0.000289859283482916,"heterozygous","Slc29a1","DOWN","Slc29a1"
9.18352726030506e-09,0.337115929570591,0.688,0.605,0.000296480994071689,"heterozygous","Tns3","UP","Tns3"
1.04000005144495e-08,0.369684034793679,0.45,0.325,0.000335753616608488,"heterozygous","Serf2","UP","Serf2"
1.06587264326942e-08,0.383448568684233,0.536,0.42,0.0003441063241531,"heterozygous","Ldhb","UP","Ldhb"
1.19362427655297e-08,0.373056222328501,0.403,0.284,0.000385349661442361,"heterozygous","Rps6","UP","Rps6"
1.34805373657635e-08,-0.287345354250505,0.06,0.142,0.000435205668316308,"heterozygous","Acta2","DOWN","Acta2"
1.48413002167607e-08,-0.302307959739541,0.386,0.528,0.000479136536197901,"heterozygous","Zc3h7a","DOWN","Zc3h7a"
1.51821259768082e-08,0.378990790670973,0.349,0.233,0.000490139755035277,"heterozygous","H2afj","UP","H2afj"
1.61426378753513e-08,-0.276964460759799,0.039,0.11,0.000521148921167842,"heterozygous","Hif3a","DOWN","Hif3a"
1.63331012824676e-08,-0.486740507781566,0.322,0.438,0.000527297841803186,"heterozygous","Mrvi1","DOWN","Mrvi1"
1.63435627218932e-08,0.353584122869326,0.443,0.324,0.000527635578913601,"heterozygous","Rpl18a","UP","Rpl18a"
1.6409380764867e-08,-0.328546324481617,0.144,0.254,0.000529760448612968,"heterozygous","Agpat4","DOWN","Agpat4"
1.74565139125503e-08,-0.579571645904388,0.536,0.619,0.000563566095152773,"heterozygous","Tpm1","DOWN","Tpm1"
1.77986685086692e-08,-0.503333534883015,0.141,0.242,0.000574612214133875,"heterozygous","Gm17501","DOWN","Gm17501"
1.79677013216307e-08,0.350858240122432,0.42,0.305,0.000580069269467527,"heterozygous","Uqcrfs1","UP","Uqcrfs1"
1.80870299188232e-08,0.359804191224954,0.296,0.187,0.00058392167389929,"heterozygous","Ndufv3","UP","Ndufv3"
1.82489286590656e-08,0.440175689002208,0.352,0.235,0.000589148412829275,"heterozygous","Dapk2","UP","Dapk2"
1.87934548121757e-08,-0.344716462052442,0.507,0.632,0.000606727895156282,"heterozygous","Ankrd12","DOWN","Ankrd12"
1.91942364357079e-08,0.350209919355755,0.493,0.373,0.000619666729090394,"heterozygous","Rps9","UP","Rps9"
1.96658711744752e-08,-0.287224193924951,0.137,0.244,0.000634892984996757,"heterozygous","Lzts2","DOWN","Lzts2"
1.98238275303585e-08,-0.321778550152794,0.452,0.568,0.000639992447990094,"heterozygous","Inpp5a","DOWN","Inpp5a"
1.99073502026596e-08,-0.282817266946984,0.095,0.189,0.000642688893942661,"heterozygous","Lpin3","DOWN","Lpin3"
1.99628958196347e-08,0.341844167265275,0.444,0.318,0.000644482128641086,"heterozygous","Tmem176a","UP","Tmem176a"
2.10460977544162e-08,0.302752907092763,0.814,0.703,0.000679452219903574,"heterozygous","Phldb2","UP","Phldb2"
2.11231850960912e-08,0.528228434020339,0.751,0.709,0.000681940907642207,"heterozygous","Kcnt2","UP","Kcnt2"
2.15344858061948e-08,0.368162180123814,0.528,0.419,0.000695219339767193,"heterozygous","Cox7b","UP","Cox7b"
2.20577101959285e-08,-0.292767339449405,0.071,0.156,0.000712111115965354,"heterozygous","Helz2","DOWN","Helz2"
2.24459065248197e-08,-0.309826656586375,0.179,0.297,0.00072464364624728,"heterozygous","Usp54","DOWN","Usp54"
