"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.00672867989127e-11,-0.369440324907995,0.792,0.853,3.25012287016096e-07,"heterozygous","Ctnna1","DOWN","Ctnna1"
1.08620696009576e-11,-0.438633289035866,0.595,0.703,3.50671054997315e-07,"heterozygous","Pdlim5","DOWN","Pdlim5"
1.17916856443364e-11,-0.36605384606928,0.465,0.597,3.80682779341755e-07,"heterozygous","Bdp1","DOWN","Bdp1"
1.20323578151821e-11,-0.4560512445031,0.447,0.579,3.88452639705339e-07,"heterozygous","Sertad2","DOWN","Sertad2"
1.23182591823909e-11,-0.432838246624953,0.322,0.464,3.97682679444307e-07,"heterozygous","Sema4d","DOWN","Sema4d"
1.24616792501342e-11,0.385527252477432,0.511,0.368,4.02312852911333e-07,"heterozygous","Atp5d","UP","Atp5d"
1.27238451689051e-11,0.356322878508759,0.621,0.49,4.10776617432933e-07,"heterozygous","Ttc36","UP","Ttc36"
1.31876997773469e-11,-0.294011466893404,0.817,0.884,4.25751699611867e-07,"heterozygous","Osbpl9","DOWN","Osbpl9"
1.32458320112607e-11,0.218665043649658,0.998,0.999,4.27628440651541e-07,"heterozygous","AY036118","UP","AY036118"
1.37640293795982e-11,0.340737034179171,0.704,0.594,4.44357924490947e-07,"heterozygous","Actb","UP","Actb"
1.48993310143694e-11,0.317582064541438,0.702,0.563,4.810100024679e-07,"heterozygous","Rassf6","UP","Rassf6"
1.75464256320212e-11,0.520847276616669,0.607,0.493,5.66468805104173e-07,"heterozygous","Parm1","UP","Parm1"
1.78352691955043e-11,0.358627686379408,0.671,0.554,5.75793830707662e-07,"heterozygous","Gpx4","UP","Gpx4"
1.85032264298868e-11,0.36862505175874,0.354,0.223,5.97358162062465e-07,"heterozygous","Robo2","UP","Robo2"
2.00090523383065e-11,-0.275145074790212,0.922,0.949,6.45972245689886e-07,"heterozygous","Dtnb","DOWN","Dtnb"
2.02631791636558e-11,0.337422636796798,0.635,0.496,6.54176476119464e-07,"heterozygous","Crot","UP","Crot"
2.02769499120306e-11,-0.335376619760803,0.566,0.696,6.54621050959997e-07,"heterozygous","Cdc42","DOWN","Cdc42"
2.13099475247135e-11,0.291676142788509,0.757,0.638,6.8797034588785e-07,"heterozygous","Ptma","UP","Ptma"
2.2081997509558e-11,0.328989026998554,0.213,0.099,7.12895207598572e-07,"heterozygous","Gulp1","UP","Gulp1"
2.21025358848024e-11,0.366372982063015,0.73,0.637,7.1355826850496e-07,"heterozygous","Acadm","UP","Acadm"
2.22621529883495e-11,-0.53339076358495,0.253,0.385,7.18711347075877e-07,"heterozygous","Baiap2","DOWN","Baiap2"
2.303926757814e-11,-0.333633730015368,0.557,0.668,7.43799714492673e-07,"heterozygous","Ap1g1","DOWN","Ap1g1"
2.43897636279122e-11,-0.375577736385274,0.181,0.311,7.87399128963517e-07,"heterozygous","Pim3","DOWN","Pim3"
2.52663763326852e-11,0.308635848305751,0.725,0.625,8.15699693524411e-07,"heterozygous","Prdx1","UP","Prdx1"
2.73775728498016e-11,0.367458574196897,0.568,0.434,8.83857561882993e-07,"heterozygous","Pter","UP","Pter"
2.75288863722969e-11,0.331098090187297,0.736,0.623,8.88742567643234e-07,"heterozygous","Rplp1","UP","Rplp1"
2.96121214411071e-11,-0.345988536477187,0.586,0.706,9.55997728604703e-07,"heterozygous","Nufip2","DOWN","Nufip2"
3.00942229126421e-11,0.343232366917201,0.572,0.428,9.71561892511739e-07,"heterozygous","Ndufb8","UP","Ndufb8"
3.31704702119086e-11,0.314900437611596,0.658,0.527,1.07087546032126e-06,"heterozygous","Hsp90aa1","UP","Hsp90aa1"
3.4264313710703e-11,0.357143649377386,0.43,0.288,1.10618910383634e-06,"heterozygous","Cpne8","UP","Cpne8"
3.52284707917401e-11,0.311679920535239,0.626,0.488,1.13731595104054e-06,"heterozygous","Rps19","UP","Rps19"
3.55384197659359e-11,-0.595395671499785,0.768,0.818,1.14732234372347e-06,"heterozygous","Shank2","DOWN","Shank2"
3.70257633753361e-11,-0.594013730077893,0.099,0.206,1.19533974480935e-06,"heterozygous","Atp10a","DOWN","Atp10a"
3.73484453448914e-11,0.433040602290291,0.404,0.272,1.20575720951447e-06,"heterozygous","Kng2","UP","Kng2"
4.57249991837127e-11,0.369783218916683,0.417,0.282,1.47618587364698e-06,"heterozygous","Rpl15","UP","Rpl15"
4.57859288319993e-11,-0.355192346460815,0.267,0.408,1.47815292641227e-06,"heterozygous","Smad7","DOWN","Smad7"
4.80601167562216e-11,-0.349462516044877,0.507,0.632,1.55157280935786e-06,"heterozygous","Tra2b","DOWN","Tra2b"
4.90972320571799e-11,-0.453071976330259,0.262,0.398,1.585055039734e-06,"heterozygous","Gprc5a","DOWN","Gprc5a"
5.2929118630781e-11,0.296303031031013,0.447,0.297,1.70876366587613e-06,"heterozygous","Rpl18","UP","Rpl18"
5.39114232626421e-11,-0.305894579776341,0.805,0.862,1.74047638861114e-06,"heterozygous","Sptan1","DOWN","Sptan1"
5.40273433423582e-11,-0.397129722017828,0.51,0.643,1.74421875246469e-06,"heterozygous","Baiap2l1","DOWN","Baiap2l1"
5.6566496025056e-11,0.324448225847896,0.468,0.328,1.82619275767291e-06,"heterozygous","Rpl21","UP","Rpl21"
6.05002534721126e-11,-0.416117689043734,0.36,0.482,1.95319018309368e-06,"heterozygous","Skil","DOWN","Skil"
6.09486523249168e-11,-0.342504379037565,0.288,0.427,1.96766629165761e-06,"heterozygous","Mef2d","DOWN","Mef2d"
6.18293449623265e-11,0.278885208039735,0.201,0.093,1.99609857276375e-06,"heterozygous","Hist1h1c","UP","Hist1h1c"
6.18458349838421e-11,0.302117223556542,0.116,0.035,1.99663093661836e-06,"heterozygous","Zan","UP","Zan"
6.6634096411133e-11,-0.377089874818851,0.577,0.684,2.15121516853702e-06,"heterozygous","Flnb","DOWN","Flnb"
7.02876104607095e-11,0.361655151389928,0.617,0.495,2.26916521611355e-06,"heterozygous","Ldhb","UP","Ldhb"
8.05081358055535e-11,0.390203184123743,0.179,0.078,2.59912465634649e-06,"heterozygous","Gm29683","UP","Gm29683"
8.2528408953508e-11,0.286727900305566,0.164,0.067,2.66434715465505e-06,"heterozygous","St3gal4","UP","St3gal4"
8.69759789257645e-11,0.369940668691757,0.721,0.608,2.80793250363938e-06,"heterozygous","Atp5g3","UP","Atp5g3"
9.2888319392668e-11,0.335031811470142,0.407,0.272,2.99880650327289e-06,"heterozygous","Ndufb4","UP","Ndufb4"
9.56890013434106e-11,-0.393523259101355,0.557,0.684,3.08922371937067e-06,"heterozygous","Retreg1","DOWN","Retreg1"
9.9200264619006e-11,-0.313722417857923,0.426,0.573,3.20258134295999e-06,"heterozygous","Zmym5","DOWN","Zmym5"
