"","p_val","gene","diffexpressed","celltype"
"440",1.81030733336118e-07,"Etv5","UP","microglia"
"441",2.66574094755798e-07,"Rsrp1","UP","microglia"
"442",3.44612051426423e-07,"Osbpl11","DOWN","microglia"
"443",5.21532742232515e-07,"Mef2c","UP","microglia"
"444",5.7176198694947e-07,"Med12l","UP","microglia"
"445",6.23832946978288e-07,"Adam2","UP","microglia"
"446",7.46148980727407e-07,"Sult1a1","DOWN","microglia"
"447",7.6446159104423e-07,"Ppp1r21","DOWN","microglia"
"448",8.29127734205527e-07,"mt-Cytb","UP","microglia"
"449",1.02660360269109e-06,"Ucp2","DOWN","microglia"
"450",1.12564131504566e-06,"mt-Co1","UP","microglia"
"451",1.44677081431025e-06,"Gm42418","DOWN","microglia"
"452",2.07138006899002e-06,"Dst","DOWN","microglia"
"453",2.67118386180364e-06,"Aff1","DOWN","microglia"
"454",3.07085168919505e-06,"mt-Nd2","UP","microglia"
"455",3.30347964305695e-06,"Rcsd1","DOWN","microglia"
"456",4.706973276837e-06,"Tlr7","DOWN","microglia"
"457",4.91918267454598e-06,"Rnf169","DOWN","microglia"
"458",6.03531932746755e-06,"Gab1","DOWN","microglia"
"459",6.38259068032835e-06,"Il6st","UP","microglia"
"460",9.98932152934133e-06,"Sesn1","DOWN","microglia"
"461",1.06665625046995e-05,"Per1","DOWN","microglia"
"462",1.62611717050777e-05,"mt-Co3","UP","microglia"
"463",1.72787932677172e-05,"Eef2k","DOWN","microglia"
"464",1.91520211022544e-05,"B4galt1","DOWN","microglia"
"465",2.23076103759778e-05,"Lifr","DOWN","microglia"
"466",2.39786357885802e-05,"Naa16","DOWN","microglia"
"467",2.4866860826636e-05,"Picalm","DOWN","microglia"
"468",2.63934106730443e-05,"Sdk1","DOWN","microglia"
"469",3.22699543357303e-05,"Pag1","DOWN","microglia"
"470",3.23606188599889e-05,"Trim2","DOWN","microglia"
"471",3.60644474419569e-05,"Ccdc59","UP","microglia"
"472",3.93157750232967e-05,"Mid1","UP","microglia"
"473",4.40752738413876e-05,"Sema3c","DOWN","microglia"
"474",5.22090285555812e-05,"Trrap","DOWN","microglia"
"475",5.28016273839473e-05,"Cyth4","UP","microglia"
"476",5.52383130018333e-05,"Mta3","DOWN","microglia"
"477",5.66077204818853e-05,"Adrb1","DOWN","microglia"
"478",7.73181491443078e-05,"Ahsa2","DOWN","microglia"
"479",8.97629433187875e-05,"Chd9","UP","microglia"
"480",9.84989490668543e-05,"Eps8l1","DOWN","microglia"
"481",9.98026004298674e-05,"Plxdc2","DOWN","microglia"
"482",0.000102293416336655,"Ski","UP","microglia"
"483",0.000102832434181232,"Fxr1","DOWN","microglia"
"484",0.000103278743160029,"Pip5k1a","DOWN","microglia"
"485",0.000111822562540419,"Arvcf","DOWN","microglia"
"486",0.0001207380110732,"Ubash3b","UP","microglia"
"487",0.000125896055900849,"Mras","DOWN","microglia"
"488",0.000126048107954009,"Tal1","UP","microglia"
"489",0.000133975149104153,"Ssr1","DOWN","microglia"
"490",0.000141636839902681,"Kcnma1","UP","microglia"
"491",0.000144344915560542,"Lgmn","UP","microglia"
"492",0.000151317357031328,"Zfp36l2","DOWN","microglia"
"493",0.000164677783162985,"E330020D12Rik","DOWN","microglia"
"494",0.000185866623003365,"Tmem104","DOWN","microglia"
"495",0.000250696066149032,"Arhgap22","DOWN","microglia"
"496",0.000259108406077739,"Dcaf5","DOWN","microglia"
"497",0.000299309932458734,"Abca9","DOWN","microglia"
"498",0.000302314942941234,"0610040J01Rik","DOWN","microglia"
"499",0.000337876535168952,"Rnf181","DOWN","microglia"
"500",0.000346963630375198,"Psmd4","DOWN","microglia"
"501",0.00035184694507014,"Adap2os","DOWN","microglia"
"502",0.000354433177394739,"Cmklr1","DOWN","microglia"
"503",0.000354595506527982,"mt-Atp6","UP","microglia"
"504",0.000355446123030934,"Naip6","DOWN","microglia"
"505",0.000371002119564694,"Crebrf","DOWN","microglia"
"506",0.000389562397141622,"Kat6a","DOWN","microglia"
"507",0.000404822160652171,"Itgam","UP","microglia"
"508",0.000442235450388801,"Ccnl1","UP","microglia"
"509",0.000451616257037982,"Tigd2","UP","microglia"
"510",0.000483546287711729,"Ube2b","DOWN","microglia"
"511",0.000485688230144148,"Sf3b1","UP","microglia"
"512",0.000488288936341764,"P3h2","DOWN","microglia"
"513",0.000495937182368398,"Wdr26","DOWN","microglia"
"514",0.000507130724964035,"Irf2bp2","DOWN","microglia"
"515",0.000509500642169076,"P2ry12","UP","microglia"
"516",0.000536168425649087,"4933423P22Rik","DOWN","microglia"
"517",0.000563383363109043,"Pip4p1","DOWN","microglia"
"518",0.000574268701721849,"Cd180","UP","microglia"
"519",0.000575437932776562,"Exoc5","DOWN","microglia"
"520",0.000580713197469767,"Wipf2","DOWN","microglia"
"521",0.000588383749693807,"Il6ra","DOWN","microglia"
"522",0.000589933487615891,"Adamtsl1","DOWN","microglia"
"523",0.0005922891038543,"Gm37494","UP","microglia"
"524",0.000595963602685729,"Wdr12","DOWN","microglia"
"525",0.00061541248358521,"Fmnl3","UP","microglia"
"526",0.000652801683289988,"Gpr155","DOWN","microglia"
"527",0.000694567123749831,"Rbm4","DOWN","microglia"
"528",0.000715752531548745,"Nr1d2","DOWN","microglia"
"529",0.000724382785338833,"Pign","DOWN","microglia"
"530",0.000737734968918885,"Khdrbs3","UP","microglia"
"531",0.000772875982505832,"Mlph","DOWN","microglia"
"532",0.000774383205028573,"Klf7","UP","microglia"
"533",0.00079386660222676,"Fchsd2","UP","microglia"
"534",0.000796194167394293,"Zfand6","DOWN","microglia"
"535",0.000797293556517717,"Mef2a","UP","microglia"
"536",0.000811904790178457,"Sgk1","DOWN","microglia"
"537",0.00081672957784727,"Wdr33","UP","microglia"
"538",0.000824857514294746,"Arid3b","DOWN","microglia"
"539",0.000895058796110332,"Fry","UP","microglia"
"540",0.000898472560626741,"Cyfip1","UP","microglia"
"541",0.000979538074783026,"Serinc3","DOWN","microglia"
"542",0.000988044882143957,"Gm48678","DOWN","microglia"
"543",0.00100800143183232,"Pik3r1","DOWN","microglia"
"544",0.00102128801639621,"Mat2a","DOWN","microglia"
"545",0.00102565245142027,"Runx1","DOWN","microglia"
"546",0.00102813463408534,"Emc7","DOWN","microglia"
"547",0.00104371230666596,"Sort1","DOWN","microglia"
"548",0.00104895504077623,"Pan3","DOWN","microglia"
"549",0.00105056991436981,"Gm10790","UP","microglia"
"550",0.00105480878589115,"Dapp1","DOWN","microglia"
"551",0.0010834416952488,"Arid2","DOWN","microglia"
"552",0.00110219915267482,"Ube2f","DOWN","microglia"
"553",0.00110402481347598,"Cryl1","UP","microglia"
"554",0.00112783020597968,"Klhdc2","DOWN","microglia"
"555",0.00112925278009769,"D7Ertd443e","DOWN","microglia"
"556",0.00113648539620509,"A830008E24Rik","UP","microglia"
"557",0.0011478315671649,"Ly86","DOWN","microglia"
"558",0.0012015900204118,"Snx1","DOWN","microglia"
"559",0.00127099067733625,"Rhob","DOWN","microglia"
"560",0.00131805187905916,"Anapc16","DOWN","microglia"
"561",0.0013233088850625,"Tmx3","DOWN","microglia"
"562",0.00137057312876218,"Stx5a","DOWN","microglia"
"563",0.00141972402713024,"Cep152","DOWN","microglia"
"564",0.00142805168065405,"Ankrd44","DOWN","microglia"
"565",0.00144216937128228,"Arhgef11","DOWN","microglia"
"566",0.00144879628715526,"Tcf7l2","DOWN","microglia"
"567",0.00148697805357537,"Map4k5","DOWN","microglia"
"568",0.00148756735974061,"Gpbp1","DOWN","microglia"
"569",0.00153044911673585,"Tmcc1","DOWN","microglia"
"570",0.00156515277590028,"Snap23","DOWN","microglia"
"571",0.00158081158925287,"Ubxn7","DOWN","microglia"
"572",0.00158493244975618,"Abtb1","DOWN","microglia"
"573",0.00158621859563184,"4930444A19Rik","DOWN","microglia"
"574",0.00162174990837475,"Ubl3","DOWN","microglia"
"575",0.0016230276617066,"Creb3l2","DOWN","microglia"
"576",0.00167151195370551,"Sept7","DOWN","microglia"
"577",0.00168021684288091,"Tsc22d4","DOWN","microglia"
"578",0.00168512238655667,"Ctc1","DOWN","microglia"
"579",0.00169290442499653,"Tspan9","DOWN","microglia"
"580",0.00172646910856778,"Tmem170b","DOWN","microglia"
"581",0.00172694260144071,"Tagap","DOWN","microglia"
"582",0.00177110630933752,"Pea15a","DOWN","microglia"
"583",0.00178702715890912,"Rbm39","UP","microglia"
"584",0.00180563313982333,"F11r","DOWN","microglia"
"585",0.00183346133400514,"Cotl1","UP","microglia"
"586",0.00183749469883102,"Fam168a","DOWN","microglia"
"587",0.00189773137594596,"Ammecr1l","DOWN","microglia"
"588",0.00190125386067663,"Mgat4a","UP","microglia"
"589",0.00194922232897688,"Zfp407","UP","microglia"
"590",0.00195511199782653,"Narf","DOWN","microglia"
"591",0.00198158906753152,"Trank1","UP","microglia"
"592",0.00200043531767279,"Prrc1","DOWN","microglia"
"593",0.00202123094455264,"Adgre1","UP","microglia"
"594",0.00203281082638172,"Slc43a2","DOWN","microglia"
"595",0.00205872653248612,"Inpp5d","DOWN","microglia"
"596",0.00208473718930189,"C5ar2","UP","microglia"
"597",0.00214311433034532,"Eefsec","DOWN","microglia"
"598",0.00215406237790831,"Glud1","DOWN","microglia"
"599",0.00216177534819899,"Ccr5","UP","microglia"
"600",0.00224985293249914,"Cd37","UP","microglia"
"601",0.00224985895451644,"Pou2f1","UP","microglia"
"602",0.00226798268266313,"Gm43821","UP","microglia"
"603",0.00230665292503894,"Ubr3","DOWN","microglia"
"604",0.00230996936349061,"Exosc8","DOWN","microglia"
"605",0.00235206689828569,"Kat14","UP","microglia"
"606",0.00235736450352325,"Ddx5","UP","microglia"
"607",0.00235826706112657,"Gns","DOWN","microglia"
"608",0.00236107031008809,"Fcer1g","DOWN","microglia"
"609",0.00259144722904953,"Cept1","DOWN","microglia"
"610",0.00259521530002065,"Lair1","DOWN","microglia"
"611",0.00272023885504551,"Usp40","DOWN","microglia"
"612",0.00274983273229085,"Nrip1","DOWN","microglia"
"613",0.00277550587543024,"Arhgap12","DOWN","microglia"
"614",0.00278850196758869,"Mical2","UP","microglia"
"615",0.00291968440161642,"P4ha1","DOWN","microglia"
"616",0.00293364135503692,"Golm1","DOWN","microglia"
"617",0.00295410659550763,"Ehbp1l1","DOWN","microglia"
"618",0.00306294466670262,"4933406I18Rik","UP","microglia"
"619",0.00307600211121623,"Timm10b","DOWN","microglia"
"620",0.0031391341122555,"Stmn1","DOWN","microglia"
"621",0.00315610072973694,"Hlf","DOWN","microglia"
"622",0.00318580455875535,"Aatk","DOWN","microglia"
"623",0.00318832714304813,"Ckb","UP","microglia"
"624",0.0031896755612392,"Tgfa","DOWN","microglia"
"625",0.00321863469420325,"Bbs9","DOWN","microglia"
"626",0.00337084567121015,"Pnpla7","DOWN","microglia"
"627",0.00352498699580397,"Vps35","DOWN","microglia"
"628",0.00359557542411506,"Zbtb16","DOWN","microglia"
"629",0.00364071817304742,"Hdac8","DOWN","microglia"
"630",0.0036913893664448,"Rcbtb2","DOWN","microglia"
"631",0.00370249492388151,"Vamp2","DOWN","microglia"
"632",0.00372015854120464,"Psen1","DOWN","microglia"
"633",0.00374764642781745,"Tec","DOWN","microglia"
"634",0.00378753496332716,"Kif21b","UP","microglia"
"635",0.00380937762976167,"Ero1l","DOWN","microglia"
"636",0.00381307859662288,"Nrp2","DOWN","microglia"
"637",0.00387440931942806,"Dennd5a","DOWN","microglia"
"638",0.00389244400665213,"Atp5l","UP","microglia"
"639",0.00391239430905813,"Taf3","DOWN","microglia"
"640",0.00392930285668375,"Gsdmd","DOWN","microglia"
"641",0.00397393599780644,"Acer3","DOWN","microglia"
"642",0.00397511814492721,"Msh2","DOWN","microglia"
"643",0.00399473176514939,"Msn","UP","microglia"
"644",0.00400493789661842,"Cox8a","DOWN","microglia"
"645",0.00402397188642857,"Lbr","DOWN","microglia"
"646",0.00402599593237414,"4632427E13Rik","UP","microglia"
"647",0.00410729734146278,"Ncf1","DOWN","microglia"
"648",0.0041152096143331,"Bank1","UP","microglia"
"649",0.00414072504049718,"Crebbp","DOWN","microglia"
"650",0.00414883285846524,"Trmt11","DOWN","microglia"
"651",0.0041514980314799,"Pkm","DOWN","microglia"
"652",0.00415174574129614,"Adamts16","UP","microglia"
"653",0.00447903244304018,"mt-Nd1","UP","microglia"
"654",0.00454204626144068,"Pard3b","DOWN","microglia"
"655",0.00459288266397535,"Adap2","DOWN","microglia"
"656",0.00459851169917607,"Brd2","DOWN","microglia"
"657",0.00462639634875621,"Scaf1","DOWN","microglia"
"658",0.00468474004725802,"Renbp","DOWN","microglia"
"659",0.00468766713160938,"Tmcc3","UP","microglia"
"660",0.00476967411289168,"Slc15a2","DOWN","microglia"
"661",0.00481327335571776,"Rcan1","DOWN","microglia"
"662",0.00489473474272033,"Rab7","DOWN","microglia"
"663",0.00491910439137277,"Ndufs4","DOWN","microglia"
"664",0.00498538444651222,"Hist3h2a","DOWN","microglia"
"665",0.00498570734219029,"Basp1","UP","microglia"
"666",0.00499544079277773,"Zfp799","UP","microglia"
"667",0.00511671359462064,"Dlg1","UP","microglia"
"668",0.00519604831643874,"Aftph","DOWN","microglia"
"669",0.00527116291296346,"Havcr2","DOWN","microglia"
"670",0.00531301519761429,"Nav2","UP","microglia"
"671",0.00533928165662362,"Csf3r","UP","microglia"
"672",0.00543748322198901,"Prnp","DOWN","microglia"
"673",0.00549708507812972,"Cttnbp2nl","UP","microglia"
"674",0.00549804789736351,"Ptpn2","DOWN","microglia"
"675",0.00550859801919675,"Gtf2a2","DOWN","microglia"
"676",0.00561991630739139,"Ythdf1","DOWN","microglia"
"677",0.00563708465589288,"Abcc3","UP","microglia"
"678",0.00567408990921194,"Stxbp6","DOWN","microglia"
"679",0.00580275077592705,"Cox16","UP","microglia"
"680",0.00592131875963236,"Stxbp3","DOWN","microglia"
"681",0.00595923276481523,"Arid5b","DOWN","microglia"
"682",0.00597029679325222,"Ilf2","DOWN","microglia"
"683",0.00598830364426747,"Pik3c3","DOWN","microglia"
"684",0.00607665930254912,"Eif2s3y","DOWN","microglia"
"685",0.00609281275261393,"Dram2","DOWN","microglia"
"686",0.0061506096674086,"Copg1","DOWN","microglia"
"687",0.00620478349167249,"Sec61a1","DOWN","microglia"
"688",0.00624536567568474,"Fcrls","UP","microglia"
"689",0.00624772346283608,"Rusc2","DOWN","microglia"
"690",0.00625412289516968,"Abhd15","DOWN","microglia"
"691",0.00627849406484762,"Rin3","DOWN","microglia"
"692",0.00628645876765891,"Arhgef1","DOWN","microglia"
"693",0.0063197185424724,"Map4k3","DOWN","microglia"
"694",0.00639567084051648,"Snx8","DOWN","microglia"
"695",0.00645865203281092,"Akirin2","DOWN","microglia"
"696",0.00648372360891507,"Pml","UP","microglia"
"697",0.00653635406018013,"Ptprm","UP","microglia"
"698",0.00653658430532216,"Vps29","DOWN","microglia"
"699",0.00653742037533786,"Zfp106","DOWN","microglia"
"700",0.0066278054387566,"Ranbp9","DOWN","microglia"
"701",0.00663370760102511,"Larp4","DOWN","microglia"
"702",0.00667613766014786,"Npepl1","DOWN","microglia"
"703",0.00674826890118609,"Jak1","DOWN","microglia"
"704",0.0067747072254916,"Dgka","DOWN","microglia"
"705",0.00677759740231566,"Phf21a","DOWN","microglia"
"706",0.00681522403207685,"Fus","UP","microglia"
"707",0.0068393359276004,"Fam214a","DOWN","microglia"
"708",0.00685598979284981,"Trpm3","UP","microglia"
"709",0.00686893585828292,"Tmem273","UP","microglia"
"710",0.00711072976771744,"Gigyf2","DOWN","microglia"
"711",0.00729699211940025,"Pde10a","UP","microglia"
"712",0.00734162261359943,"Kcnip3","UP","microglia"
"713",0.00736448929750893,"Ino80","UP","microglia"
"714",0.0074391097642329,"Rabac1","DOWN","microglia"
"715",0.00746507484912638,"Gm13710","DOWN","microglia"
"716",0.00759820293475244,"Ppp4r2","DOWN","microglia"
"717",0.00764955980544569,"Sema4b","DOWN","microglia"
"718",0.00772150060978553,"Nfix","DOWN","microglia"
"719",0.00782662879566871,"Acaa1a","DOWN","microglia"
"720",0.0078489697967932,"Mxd4","DOWN","microglia"
"721",0.00791072246264037,"Arhgap15","UP","microglia"
"722",0.00797587677443957,"Tbl1x","DOWN","microglia"
"723",0.00803042669389783,"Tmc7","DOWN","microglia"
"724",0.00807944094037104,"Mapre3","DOWN","microglia"
"725",0.00825278101790407,"Kcnk6","DOWN","microglia"
"726",0.00830582227794012,"Lin52","DOWN","microglia"
"727",0.00839193754720086,"Kdm2a","DOWN","microglia"
"728",0.00841781934256484,"Reps1","DOWN","microglia"
"729",0.00843053947088923,"Ptprj","DOWN","microglia"
"730",0.00855437654267266,"Atg4b","DOWN","microglia"
"731",0.00870332994075502,"Pias1","DOWN","microglia"
"732",0.00879803042140624,"Lars2","DOWN","microglia"
"733",0.0088388432071529,"Sntg1","UP","microglia"
"734",0.0088844958757992,"Plcl1","DOWN","microglia"
"735",0.0089019804242955,"Trit1","DOWN","microglia"
"736",0.00900169499494924,"Calr","UP","microglia"
"737",0.0091014261992083,"Cdkl3","UP","microglia"
"738",0.00922134523953181,"Nacc2","DOWN","microglia"
"739",0.009226078785997,"Irf2","DOWN","microglia"
"740",0.00924093382737389,"Drg1","DOWN","microglia"
"741",0.00928531471394701,"Mbtd1","DOWN","microglia"
"742",0.0093099854587603,"Anapc10","DOWN","microglia"
"743",0.00933317133398364,"Rtn3","DOWN","microglia"
"744",0.00947501889939965,"Lemd3","DOWN","microglia"
"745",0.00948561320365534,"Luc7l","UP","microglia"
"746",0.00956176299224439,"Rubcn","DOWN","microglia"
"747",0.00956906840708529,"Snta1","DOWN","microglia"
"748",0.00958438498721048,"Ttyh2","DOWN","microglia"
"749",0.00960347180342444,"Mzt1","DOWN","microglia"
"750",0.00969303536519283,"Acss1","UP","microglia"
"751",0.00979867741019476,"Crtc3","DOWN","microglia"
"752",0.0099906870352684,"Lmo2","UP","microglia"
"753",0,"Gm47283","UP","excitatory.neurons"
"754",0,"Arhgap15","UP","excitatory.neurons"
"755",0,"Mef2c","UP","excitatory.neurons"
"756",0,"Zeb2","UP","excitatory.neurons"
"757",0,"Hecw2","UP","excitatory.neurons"
"758",0,"Pak7","UP","excitatory.neurons"
"759",0,"Gm29260","UP","excitatory.neurons"
"760",0,"Asic2","UP","excitatory.neurons"
"761",0,"Arpp21","UP","excitatory.neurons"
"762",0,"Fkbp5","DOWN","excitatory.neurons"
"763",0,"Gm42418","DOWN","excitatory.neurons"
"764",0,"Hlf","DOWN","excitatory.neurons"
"765",0,"Ptk2b","DOWN","excitatory.neurons"
"766",0,"Lncpint","DOWN","excitatory.neurons"
"767",9.73946164905371e-294,"Ccnd2","DOWN","excitatory.neurons"
"768",1.12240575241872e-284,"Nrep","UP","excitatory.neurons"
"769",9.16828484256804e-280,"Wipf3","DOWN","excitatory.neurons"
"770",4.97164944328078e-276,"R3hdm1","UP","excitatory.neurons"
"771",8.34223655135804e-271,"C130071C03Rik","UP","excitatory.neurons"
"772",1.54277079922518e-268,"Cpe","DOWN","excitatory.neurons"
"773",4.71831972970753e-261,"Nmnat2","DOWN","excitatory.neurons"
"774",3.51111193751118e-251,"Dapk1","DOWN","excitatory.neurons"
"775",1.33320236039301e-224,"Nr1d1","DOWN","excitatory.neurons"
"776",2.64663620992097e-224,"Adcy9","DOWN","excitatory.neurons"
"777",3.44623013171044e-223,"Dbp","DOWN","excitatory.neurons"
"778",7.14177913166864e-223,"Per1","DOWN","excitatory.neurons"
"779",1.35475053305245e-221,"Ralyl","UP","excitatory.neurons"
"780",8.83021323702443e-210,"Camkv","DOWN","excitatory.neurons"
"781",1.01158640024501e-209,"Col25a1","UP","excitatory.neurons"
"782",3.02413760344023e-205,"Nr1d2","DOWN","excitatory.neurons"
"783",4.93991331757159e-204,"Satb2","UP","excitatory.neurons"
"784",6.91547895567896e-204,"Galnt9","DOWN","excitatory.neurons"
"785",2.5605769896459e-203,"Map1b","DOWN","excitatory.neurons"
"786",3.18771128848755e-200,"Brinp1","UP","excitatory.neurons"
"787",5.62976688111596e-200,"Camk2a","DOWN","excitatory.neurons"
"788",6.37660664266765e-200,"Kcnip3","DOWN","excitatory.neurons"
"789",3.32174469483405e-199,"Slc7a14","DOWN","excitatory.neurons"
"790",5.23716121828463e-199,"Hrh3","DOWN","excitatory.neurons"
"791",1.01481500963584e-198,"Pnisr","UP","excitatory.neurons"
"792",6.05705535333657e-197,"Mlip","UP","excitatory.neurons"
"793",5.28466873231439e-196,"Kcnh7","UP","excitatory.neurons"
"794",5.81441483431065e-192,"Spns2","DOWN","excitatory.neurons"
"795",1.87241558155298e-189,"Prkn","DOWN","excitatory.neurons"
"796",3.75336141471033e-188,"Srrm4","DOWN","excitatory.neurons"
"797",3.78300638956136e-188,"Rnf150","DOWN","excitatory.neurons"
"798",2.59484545426901e-185,"Fgf1","UP","excitatory.neurons"
"799",6.41229204795671e-185,"Lrrn2","DOWN","excitatory.neurons"
"800",4.21066039744142e-184,"Smad3","DOWN","excitatory.neurons"
"801",5.56323380630213e-183,"Gfod1","DOWN","excitatory.neurons"
"802",6.47005681446733e-183,"Car4","DOWN","excitatory.neurons"
"803",5.44670301958206e-182,"Ak5","DOWN","excitatory.neurons"
"804",5.7481514956034e-182,"Plcl2","DOWN","excitatory.neurons"
"805",7.14494859955384e-182,"Sik2","DOWN","excitatory.neurons"
"806",4.66032365282946e-180,"Ptprd","DOWN","excitatory.neurons"
"807",7.40072784686085e-180,"Pde8b","UP","excitatory.neurons"
"808",9.66955536642548e-179,"Smpd3","DOWN","excitatory.neurons"
"809",3.05039635911424e-178,"Gabrg2","UP","excitatory.neurons"
"810",1.2961556636452e-172,"Klf9","DOWN","excitatory.neurons"
"811",4.04475877839639e-172,"Ube3a","UP","excitatory.neurons"
"812",4.26113746332938e-172,"Brinp2","DOWN","excitatory.neurons"
"813",9.1864973702976e-172,"Negr1","DOWN","excitatory.neurons"
"814",4.66967313360939e-171,"Zfp804b","DOWN","excitatory.neurons"
"815",6.50652037106448e-171,"Opcml","UP","excitatory.neurons"
"816",4.38907405235393e-169,"Bhlhe40","DOWN","excitatory.neurons"
"817",6.38079888030297e-165,"Tef","DOWN","excitatory.neurons"
"818",1.17062041643943e-164,"Baiap2","DOWN","excitatory.neurons"
"819",3.35231220182178e-164,"Bhlhe41","DOWN","excitatory.neurons"
"820",7.74701954704495e-163,"Lyst","DOWN","excitatory.neurons"
"821",6.45397332120045e-161,"Fam49b","DOWN","excitatory.neurons"
"822",1.81522961458767e-160,"Tll1","UP","excitatory.neurons"
"823",7.58760044485376e-160,"Ptprn","UP","excitatory.neurons"
"824",1.48713609631129e-159,"Ciart","DOWN","excitatory.neurons"
"825",7.35942041590507e-159,"Galnt17","DOWN","excitatory.neurons"
"826",3.83641248404908e-157,"Anks1","DOWN","excitatory.neurons"
"827",2.29068942401928e-156,"Trhde","UP","excitatory.neurons"
