"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Anxa7",1.54290806143351e-101,-0.109876611615593,0.229,0.345,4.98112438553195e-97,"heterozygous","Anxa7","excitatory.neurons"
"Sgcz",1.60991905630181e-101,-0.231965522750794,0.923,0.958,5.19746268136477e-97,"heterozygous","Sgcz","excitatory.neurons"
"Sez6l2",3.78525384999565e-101,-0.153783739182883,0.527,0.655,1.2220313529326e-96,"heterozygous","Sez6l2","excitatory.neurons"
"Zfp407",4.1334526529269e-101,0.212076095775971,0.795,0.775,1.33444385447092e-96,"heterozygous","Zfp407","excitatory.neurons"
"Slit1",4.56420300826671e-101,-0.174462747865319,0.435,0.567,1.47350729918882e-96,"heterozygous","Slit1","excitatory.neurons"
"Vrk2",8.67294769882397e-101,0.217534638497715,0.194,0.115,2.79997443508833e-96,"heterozygous","Vrk2","excitatory.neurons"
"Sgsm1",3.47213293658678e-100,-0.141174815913374,0.6,0.73,1.12094339724768e-95,"heterozygous","Sgsm1","excitatory.neurons"
"Ptpre",3.5620518178628e-100,-0.130824549449779,0.234,0.349,1.14997280887883e-95,"heterozygous","Ptpre","excitatory.neurons"
"Pgbd5",1.25452749848476e-99,-0.170643847399659,0.669,0.77,4.05011657610818e-95,"heterozygous","Pgbd5","excitatory.neurons"
"Spire1",1.50294797073498e-99,-0.170307432039478,0.837,0.903,4.85211722872082e-95,"heterozygous","Spire1","excitatory.neurons"
"Hdac7",2.11017034660796e-99,-0.156814909825577,0.528,0.658,6.81247394698913e-95,"heterozygous","Hdac7","excitatory.neurons"
"Shc3",5.07947015818882e-99,-0.173115375008049,0.581,0.696,1.63985614586968e-94,"heterozygous","Shc3","excitatory.neurons"
"Ablim3",6.18138221646766e-99,-0.12743463064497,0.262,0.379,1.99559743476442e-94,"heterozygous","Ablim3","excitatory.neurons"
"Tmsb10",6.72393156258618e-99,-0.146331768368953,0.265,0.384,2.17075406566532e-94,"heterozygous","Tmsb10","excitatory.neurons"
"Map4k3",9.18129935530552e-99,-0.158678539932543,0.792,0.869,2.96409068386683e-94,"heterozygous","Map4k3","excitatory.neurons"
"Gm46367",1.64222283247889e-98,0.251040849428493,0.755,0.731,5.30175219237485e-94,"heterozygous","Gm46367","excitatory.neurons"
"Cadps2",3.37091369618835e-98,0.442791099284065,0.797,0.764,1.08826577767745e-93,"heterozygous","Cadps2","excitatory.neurons"
"Rnf165",3.42871558911273e-98,-0.153748422362157,0.585,0.712,1.10692654078915e-93,"heterozygous","Rnf165","excitatory.neurons"
"Wls",3.63304459400401e-98,0.345792143828991,0.355,0.272,1.17289211672825e-93,"heterozygous","Wls","excitatory.neurons"
"2210408F21Rik",4.01590589777614e-98,-0.176996433288786,0.769,0.855,1.29649506003805e-93,"heterozygous","2210408F21Rik","excitatory.neurons"
"Tox3",7.05777480503992e-98,-0.155256950082824,0.121,0.21,2.27853201805909e-93,"heterozygous","Tox3","excitatory.neurons"
"Arhgap21",8.16584105790058e-98,-0.164526387291207,0.812,0.878,2.63626012713262e-93,"heterozygous","Arhgap21","excitatory.neurons"
"Mapk10",8.28740270672376e-98,-0.142514841753763,0.984,0.99,2.6755050898387e-93,"heterozygous","Mapk10","excitatory.neurons"
"Rufy3",1.04418805397531e-97,-0.155785734459654,0.786,0.869,3.3710567134539e-93,"heterozygous","Rufy3","excitatory.neurons"
"Prpf4b",1.35390034160353e-97,0.177723831776352,0.935,0.928,4.37093186283285e-93,"heterozygous","Prpf4b","excitatory.neurons"
"Stat4",3.19525822913015e-97,0.109182003091253,0.112,0.05,1.03155716669238e-92,"heterozygous","Stat4","excitatory.neurons"
"Cntnap2",8.13388464771695e-97,0.205624393390367,0.995,0.995,2.62594331966894e-92,"heterozygous","Cntnap2","excitatory.neurons"
"Arpc2",9.01962217198981e-97,-0.157012980832856,0.554,0.675,2.91189482200519e-92,"heterozygous","Arpc2","excitatory.neurons"
"Ahdc1",1.53577183691347e-96,-0.116911659908488,0.349,0.477,4.95808579829144e-92,"heterozygous","Ahdc1","excitatory.neurons"
"Tmsb4x",4.38633741984996e-96,-0.170525588659514,0.534,0.664,1.41608517262436e-91,"heterozygous","Tmsb4x","excitatory.neurons"
"Gm26691",6.252697808614e-96,-0.199640319648928,0.379,0.495,2.01862096053294e-91,"heterozygous","Gm26691","excitatory.neurons"
"Frmd4a",8.90711315536157e-96,-0.161755548158111,0.977,0.986,2.87557241107693e-91,"heterozygous","Frmd4a","excitatory.neurons"
"Syngr3",9.01669941075557e-96,-0.110671660992597,0.283,0.407,2.91095123776833e-91,"heterozygous","Syngr3","excitatory.neurons"
"Rbm39",1.82066158971665e-95,0.152449889396427,0.972,0.971,5.87782387624122e-91,"heterozygous","Rbm39","excitatory.neurons"
"Aff2",3.63687509424394e-95,-0.203596868284671,0.631,0.731,1.17412875542571e-90,"heterozygous","Aff2","excitatory.neurons"
"Tnfrsf21",4.11146008922615e-95,-0.119466430667134,0.311,0.435,1.32734377520577e-90,"heterozygous","Tnfrsf21","excitatory.neurons"
"Pcdh1",4.11918971885958e-95,-0.134317881771276,0.396,0.522,1.32983920883663e-90,"heterozygous","Pcdh1","excitatory.neurons"
"Cdh2",5.18627454718499e-95,-0.169249021294449,0.926,0.959,1.6743368748132e-90,"heterozygous","Cdh2","excitatory.neurons"
"Slc6a7",8.55604109849207e-95,-0.16893854714121,0.316,0.428,2.76223230823718e-90,"heterozygous","Slc6a7","excitatory.neurons"
"Spock2",4.3595604834422e-94,-0.14936705886049,0.624,0.748,1.40744050647448e-89,"heterozygous","Spock2","excitatory.neurons"
"Slc2a3",1.17777830176428e-93,-0.154330587486538,0.577,0.695,3.8023394694158e-89,"heterozygous","Slc2a3","excitatory.neurons"
"Ctif",3.44597605067693e-93,-0.147276049936614,0.611,0.73,1.11249890820054e-88,"heterozygous","Ctif","excitatory.neurons"
"Dlg1",4.58274736878278e-93,0.156148277028613,0.971,0.97,1.47949416053783e-88,"heterozygous","Dlg1","excitatory.neurons"
"Elfn2",6.00730889303562e-93,-0.106703262950612,0.278,0.397,1.93939960302762e-88,"heterozygous","Elfn2","excitatory.neurons"
"Kirrel3",1.06584047476603e-92,-0.375155561809555,0.555,0.655,3.44095938873465e-88,"heterozygous","Kirrel3","excitatory.neurons"
"Fry",1.21836516652062e-92,-0.15048199746915,0.93,0.961,3.93337010359516e-88,"heterozygous","Fry","excitatory.neurons"
"Sytl2",1.43449316072948e-92,0.229457056932445,0.613,0.558,4.63111772009906e-88,"heterozygous","Sytl2","excitatory.neurons"
"Galnt16",2.37524216266551e-92,-0.159159152133373,0.349,0.463,7.66823179794934e-88,"heterozygous","Galnt16","excitatory.neurons"
"Lrrc4b",2.74004644308144e-92,-0.123539331588457,0.332,0.455,8.84596593684411e-88,"heterozygous","Lrrc4b","excitatory.neurons"
"Neurl1a",3.02436114092834e-92,-0.134979585597642,0.393,0.514,9.76384750737305e-88,"heterozygous","Neurl1a","excitatory.neurons"
"Fam110b",4.95164327826866e-92,-0.168802243451519,0.486,0.603,1.59858851595625e-87,"heterozygous","Fam110b","excitatory.neurons"
"Gm41361",5.58662913177387e-92,-0.10108104797135,0.276,0.396,1.80358734890188e-87,"heterozygous","Gm41361","excitatory.neurons"
"Cmip",5.91605632671547e-92,-0.143541292667205,0.848,0.915,1.90993962451682e-87,"heterozygous","Cmip","excitatory.neurons"
"Pak1",1.38266765500837e-91,-0.185377248364104,0.7,0.799,4.46380425742903e-87,"heterozygous","Pak1","excitatory.neurons"
"Chrm1",1.45881271359174e-91,-0.120594643833977,0.324,0.446,4.70963096455957e-87,"heterozygous","Chrm1","excitatory.neurons"
"Akt3",1.77148979899227e-91,0.162340102267009,0.987,0.985,5.71907766706663e-87,"heterozygous","Akt3","excitatory.neurons"
"Aak1",2.26519615703427e-91,-0.132275109467928,0.944,0.966,7.31295927336943e-87,"heterozygous","Aak1","excitatory.neurons"
"Mcf2l",2.58975927019329e-91,-0.156584539434966,0.785,0.861,8.36077882789201e-87,"heterozygous","Mcf2l","excitatory.neurons"
"Tmem117",2.48767270602489e-90,-0.160842153399515,0.338,0.451,8.03120256413077e-86,"heterozygous","Tmem117","excitatory.neurons"
"Etl4",2.52925130640559e-90,0.212747660588271,0.967,0.963,8.16543491759982e-86,"heterozygous","Etl4","excitatory.neurons"
"Atp2b4",2.92700892290429e-90,-0.211767640167038,0.413,0.523,9.4495556067042e-86,"heterozygous","Atp2b4","excitatory.neurons"
"Plekha6",4.34701702816932e-90,-0.14701818652745,0.722,0.816,1.40339097737418e-85,"heterozygous","Plekha6","excitatory.neurons"
"Mtmr12",4.88628984820764e-90,-0.152069934947393,0.62,0.73,1.57748981459535e-85,"heterozygous","Mtmr12","excitatory.neurons"
"Cttnbp2",9.85897268178538e-90,0.165825190235521,0.982,0.983,3.18287074058759e-85,"heterozygous","Cttnbp2","excitatory.neurons"
"Cadps",1.0573624989376e-89,-0.110389936253901,0.996,0.996,3.41358909157015e-85,"heterozygous","Cadps","excitatory.neurons"
"Nyap2",1.30433389872302e-88,0.222949502053527,0.893,0.889,4.21091155863739e-84,"heterozygous","Nyap2","excitatory.neurons"
"Sema4d",1.48111563206933e-88,-0.125987457912563,0.446,0.574,4.78163370657264e-84,"heterozygous","Sema4d","excitatory.neurons"
"Gtf2ird1",1.54597040394331e-88,-0.119831986419361,0.349,0.472,4.99101085209057e-84,"heterozygous","Gtf2ird1","excitatory.neurons"
"Slc38a2",1.86925233432963e-88,-0.148688076950337,0.62,0.741,6.03469423614979e-84,"heterozygous","Slc38a2","excitatory.neurons"
"Syt11",3.76797179553587e-88,-0.15578481233721,0.728,0.827,1.2164520144708e-83,"heterozygous","Syt11","excitatory.neurons"
"Rab6b",5.76381942316318e-88,-0.145765544759406,0.787,0.866,1.860791462574e-83,"heterozygous","Rab6b","excitatory.neurons"
"Pcdh15",6.5661348011621e-88,0.505205479256063,0.839,0.813,2.11981095920717e-83,"heterozygous","Pcdh15","excitatory.neurons"
"Fkbp1a",8.37843763566753e-88,-0.124832673257452,0.432,0.558,2.70489480629891e-83,"heterozygous","Fkbp1a","excitatory.neurons"
"Kcnip4",1.56180056038693e-87,-0.216869586863434,0.984,0.992,5.04211692915316e-83,"heterozygous","Kcnip4","excitatory.neurons"
"Arhgap12",5.6569522967332e-87,-0.102101820543941,0.163,0.259,1.82629047947734e-82,"heterozygous","Arhgap12","excitatory.neurons"
"Lpin2",1.01248538044027e-86,-0.141690157767835,0.577,0.695,3.26870780221338e-82,"heterozygous","Lpin2","excitatory.neurons"
"Per2",1.21946817554525e-86,-0.104752994317814,0.279,0.394,3.93693105793029e-82,"heterozygous","Per2","excitatory.neurons"
"C730002L08Rik",2.97221304492299e-86,0.220774763282069,0.346,0.267,9.59549259422937e-82,"heterozygous","C730002L08Rik","excitatory.neurons"
"Selenow",4.610933538614e-86,-0.152082087652608,0.543,0.662,1.48859378360615e-81,"heterozygous","Selenow","excitatory.neurons"
"Kansl1",9.20830633346689e-86,-0.125565183154557,0.955,0.975,2.97280961669645e-81,"heterozygous","Kansl1","excitatory.neurons"
"Smad1",1.38948809303723e-85,-0.10987200214761,0.314,0.429,4.48582335956139e-81,"heterozygous","Smad1","excitatory.neurons"
"Tub",1.3922103392192e-85,-0.151614563352178,0.675,0.775,4.49461185913527e-81,"heterozygous","Tub","excitatory.neurons"
"Snph",2.95845914273614e-85,-0.144169927293377,0.701,0.801,9.55108949640936e-81,"heterozygous","Snph","excitatory.neurons"
"Rgs17",3.37191734638275e-85,-0.193677556156142,0.614,0.718,1.08858979610621e-80,"heterozygous","Rgs17","excitatory.neurons"
"5330438D12Rik",3.44002624970188e-85,0.199326716753293,0.871,0.859,1.11057807445375e-80,"heterozygous","5330438D12Rik","excitatory.neurons"
"Crebzf",6.65216664284037e-85,0.171663583884744,0.802,0.788,2.14758547897459e-80,"heterozygous","Crebzf","excitatory.neurons"
"Fam189a1",1.17766985937816e-84,-0.17614092334781,0.859,0.915,3.80198937401647e-80,"heterozygous","Fam189a1","excitatory.neurons"
"Ankrd33b",2.9745263737025e-84,-0.157050274700114,0.76,0.845,9.60296094486114e-80,"heterozygous","Ankrd33b","excitatory.neurons"
"Ovol2",6.80496480144136e-84,-0.113836244111693,0.187,0.282,2.19691483649733e-79,"heterozygous","Ovol2","excitatory.neurons"
"Srpk2",8.21365177134464e-84,-0.123549407514953,0.948,0.971,2.6516953378609e-79,"heterozygous","Srpk2","excitatory.neurons"
"Mir124-2hg",1.26479611164409e-83,0.210702833444555,0.765,0.743,4.08326776683178e-79,"heterozygous","Mir124-2hg","excitatory.neurons"
"Ephb2",1.50005112909065e-83,-0.143591384047746,0.506,0.625,4.84276506515625e-79,"heterozygous","Ephb2","excitatory.neurons"
"Gm11418",1.82500103010671e-83,0.218293737825244,0.495,0.422,5.89183332559649e-79,"heterozygous","Gm11418","excitatory.neurons"
"Upp2",2.29933180107972e-83,-0.153317960731484,0.827,0.889,7.42316278660578e-79,"heterozygous","Upp2","excitatory.neurons"
"Sntb2",2.31599851918037e-83,-0.188335693899133,0.609,0.717,7.4769696193219e-79,"heterozygous","Sntb2","excitatory.neurons"
"Anxa6",2.51905833906993e-83,-0.109434401125145,0.295,0.406,8.13252794185336e-79,"heterozygous","Anxa6","excitatory.neurons"
"Hsph1",3.94368991874213e-83,-0.113897021851603,0.378,0.499,1.27318085336671e-78,"heterozygous","Hsph1","excitatory.neurons"
"Lrrc3b",8.14125683766631e-83,-0.137447108042216,0.366,0.482,2.62832335747219e-78,"heterozygous","Lrrc3b","excitatory.neurons"
"Eno1",1.11954382986162e-82,-0.100943538309584,0.27,0.379,3.61433530032525e-78,"heterozygous","Eno1","excitatory.neurons"
"Wscd2",1.18080464951391e-82,-0.132286888927539,0.431,0.553,3.8121097304907e-78,"heterozygous","Wscd2","excitatory.neurons"
"App",2.271842380315e-82,-0.12153545883222,0.967,0.984,7.33441594060895e-78,"heterozygous","App","excitatory.neurons"
"Gm1043",4.12177034451503e-82,-0.136721504037898,0.546,0.662,1.33067233802323e-77,"heterozygous","Gm1043","excitatory.neurons"
"Mrtfa",5.4010477577549e-82,-0.158079980990275,0.699,0.787,1.74367425811359e-77,"heterozygous","Mrtfa","excitatory.neurons"
"Kif1a",6.29450593222712e-82,-0.141588116806631,0.749,0.84,2.0321182951602e-77,"heterozygous","Kif1a","excitatory.neurons"
"Grid2",2.00336099486562e-81,0.294866220588722,0.891,0.87,6.46765063582416e-77,"heterozygous","Grid2","excitatory.neurons"
"Ankrd27",4.2586822011763e-81,-0.112092646795963,0.369,0.486,1.37487296182776e-76,"heterozygous","Ankrd27","excitatory.neurons"
"Luc7l3",3.33328345764705e-80,0.165629738710189,0.908,0.909,1.07611723146678e-75,"heterozygous","Luc7l3","excitatory.neurons"
"Mapt",4.9405750213816e-80,-0.126262153077705,0.946,0.971,1.59501523990283e-75,"heterozygous","Mapt","excitatory.neurons"
"Mvb12b",6.01881847391574e-80,-0.114235861761052,0.423,0.544,1.94311535611896e-75,"heterozygous","Mvb12b","excitatory.neurons"
"Oip5os1",6.12321544620264e-80,-0.116694469473125,0.441,0.563,1.97681887465206e-75,"heterozygous","Oip5os1","excitatory.neurons"
"Ncs1",1.19088415544396e-79,-0.111577627990347,0.394,0.513,3.84465040743527e-75,"heterozygous","Ncs1","excitatory.neurons"
"Cetn3",2.1034960775573e-79,0.194461677980437,0.556,0.501,6.79092673678599e-75,"heterozygous","Cetn3","excitatory.neurons"
"Lrtm1",2.21737146471748e-79,0.229942354336676,0.437,0.363,7.15856203669391e-75,"heterozygous","Lrtm1","excitatory.neurons"
"Mmp17",3.3413017963778e-79,-0.140845375532191,0.421,0.537,1.07870587194261e-74,"heterozygous","Mmp17","excitatory.neurons"
"Ccdc85a",3.77580553177269e-79,-0.173904023225141,0.622,0.723,1.2189810578775e-74,"heterozygous","Ccdc85a","excitatory.neurons"
"Clvs1",6.54400970589696e-79,-0.142700153416088,0.768,0.847,2.11266809345178e-74,"heterozygous","Clvs1","excitatory.neurons"
"Fstl4",7.97167904179108e-79,0.314854757239545,0.824,0.807,2.57357686185183e-74,"heterozygous","Fstl4","excitatory.neurons"
"Slc1a1",1.07302152418312e-78,-0.14630821227493,0.559,0.672,3.46414268867279e-74,"heterozygous","Slc1a1","excitatory.neurons"
"Syn2",1.37573772921352e-78,-0.157995096384296,0.9,0.937,4.44143168499294e-74,"heterozygous","Syn2","excitatory.neurons"
"Bcr",4.62107512155763e-78,-0.119156058116131,0.432,0.548,1.49186789224367e-73,"heterozygous","Bcr","excitatory.neurons"
"Ssbp3",4.88675970754026e-78,-0.138268246502488,0.555,0.67,1.5776415039823e-73,"heterozygous","Ssbp3","excitatory.neurons"
"Tiam1",8.94664218164458e-78,-0.161053925179598,0.559,0.672,2.88833396192214e-73,"heterozygous","Tiam1","excitatory.neurons"
"Ilf3",1.10950782139636e-77,-0.107855223653434,0.392,0.509,3.58193505059599e-73,"heterozygous","Ilf3","excitatory.neurons"
"Camk2n1",3.94103143324864e-77,-0.198010737805015,0.691,0.774,1.27232258790999e-72,"heterozygous","Camk2n1","excitatory.neurons"
"Tanc1",4.14661964218644e-77,-0.153623636724769,0.194,0.285,1.33869468528347e-72,"heterozygous","Tanc1","excitatory.neurons"
"Gabbr1",4.68547003924293e-77,-0.143871357994765,0.775,0.858,1.51265714746919e-72,"heterozygous","Gabbr1","excitatory.neurons"
"Gm43948",6.46318086953112e-77,0.220011349509565,0.401,0.329,2.08657331191943e-72,"heterozygous","Gm43948","excitatory.neurons"
"Sept3",8.89718321438957e-77,-0.144006863417483,0.552,0.667,2.87236662893353e-72,"heterozygous","Sept3","excitatory.neurons"
"Foxg1",1.04041665333677e-76,0.194334429384063,0.471,0.406,3.35888112363242e-72,"heterozygous","Foxg1","excitatory.neurons"
"Abhd6",1.58683487046749e-76,-0.130934970240305,0.431,0.543,5.12293769581725e-72,"heterozygous","Abhd6","excitatory.neurons"
"Map6",1.6735321065321e-76,-0.128054291501756,0.641,0.747,5.40283105272825e-72,"heterozygous","Map6","excitatory.neurons"
"Bmerb1",2.75166195655555e-76,-0.142056989314298,0.699,0.795,8.88346546054394e-72,"heterozygous","Bmerb1","excitatory.neurons"
"Camk2d",3.01655972001333e-76,-0.243952461507092,0.418,0.516,9.73866140009104e-72,"heterozygous","Camk2d","excitatory.neurons"
"Kif5a",3.29417362263496e-76,-0.125933069768132,0.641,0.748,1.06349101233147e-71,"heterozygous","Kif5a","excitatory.neurons"
"Mbnl1",4.29631415949647e-76,-0.147465330159727,0.718,0.81,1.38702206325184e-71,"heterozygous","Mbnl1","excitatory.neurons"
"Mthfd1l",1.90522729773701e-75,-0.104391983528359,0.295,0.404,6.15083580801416e-71,"heterozygous","Mthfd1l","excitatory.neurons"
"Inpp4a",2.64318400174947e-75,-0.147641413616268,0.716,0.808,8.53325523124799e-71,"heterozygous","Inpp4a","excitatory.neurons"
"Spred2",3.12848487407766e-75,-0.107329732680868,0.775,0.894,1.01000005674723e-70,"heterozygous","Spred2","excitatory.neurons"
"Sobp",3.1944601438437e-75,-0.140187850946765,0.902,0.938,1.0312995128385e-70,"heterozygous","Sobp","excitatory.neurons"
"Ahi1",3.65821124484334e-75,0.175061495529856,0.984,0.983,1.18101691828522e-70,"heterozygous","Ahi1","excitatory.neurons"
"Gm5820",4.7979075823697e-75,0.138555308593645,0.242,0.168,1.54895648389224e-70,"heterozygous","Gm5820","excitatory.neurons"
"Lrfn2",7.17137829777636e-75,-0.168682162385221,0.7,0.778,2.31520776965412e-70,"heterozygous","Lrfn2","excitatory.neurons"
"E330009J07Rik",8.43282902511173e-75,-0.103909598516193,0.352,0.469,2.72245452246707e-70,"heterozygous","E330009J07Rik","excitatory.neurons"
"Lypd1",1.60453633113567e-74,-0.11712768996518,0.07,0.132,5.18008509143839e-70,"heterozygous","Lypd1","excitatory.neurons"
"Scai",1.71601889282933e-74,0.172921432017992,0.934,0.929,5.53999539361022e-70,"heterozygous","Scai","excitatory.neurons"
"Shank2",2.37855624668265e-74,-0.146982797881997,0.843,0.9,7.67893098679028e-70,"heterozygous","Shank2","excitatory.neurons"
"Slc4a10",2.62255512415733e-74,0.173925143262069,0.979,0.977,8.46665696282952e-70,"heterozygous","Slc4a10","excitatory.neurons"
"Gse1",4.36070013766481e-74,-0.144685146799785,0.605,0.714,1.40780843244371e-69,"heterozygous","Gse1","excitatory.neurons"
"Sema6a",6.84393738912796e-74,-0.151847286075548,0.209,0.301,2.20949674670607e-69,"heterozygous","Sema6a","excitatory.neurons"
"Rasgef1a",7.94404168232445e-74,-0.146286560717237,0.757,0.837,2.56465441672162e-69,"heterozygous","Rasgef1a","excitatory.neurons"
"Srgap2",8.12064611876209e-74,-0.147661933201434,0.829,0.893,2.62166939298115e-69,"heterozygous","Srgap2","excitatory.neurons"
"Myt1l",1.0816787431972e-73,-0.120378836224669,0.987,0.991,3.49209165453783e-69,"heterozygous","Myt1l","excitatory.neurons"
"Erc2",2.63624372607576e-73,-0.112419964207265,0.992,0.994,8.51084924526299e-69,"heterozygous","Erc2","excitatory.neurons"
"Zbtb7c",3.48174110693498e-73,-0.121940318637118,0.198,0.285,1.12404529896289e-68,"heterozygous","Zbtb7c","excitatory.neurons"
