"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Rtn3.1",2.05486655307266e-107,0.128145274601533,0.983,0.971,6.63393117993978e-103,"control","Rtn3","excitatory_neurons"
"Rbm39.1",1.05628684697022e-106,-0.157720066519919,0.97,0.972,3.41011645675867e-102,"control","Rbm39","excitatory_neurons"
"Pgm2l1.1",2.09460976286623e-106,0.164561833126417,0.713,0.594,6.76223815843732e-102,"control","Pgm2l1","excitatory_neurons"
"Ptms.1",3.21836031787442e-106,0.148023406289737,0.619,0.483,1.03901544502258e-101,"control","Ptms","excitatory_neurons"
"Zfp407.1",5.178962762317e-106,-0.213075352339869,0.777,0.797,1.67197633818642e-101,"control","Zfp407","excitatory_neurons"
"Wls.1",1.82557945728401e-105,-0.350421211470226,0.277,0.361,5.89370071989571e-101,"control","Wls","excitatory_neurons"
"Sgsm1.1",5.87269997225398e-105,0.14168136928958,0.73,0.602,1.89594245904248e-100,"control","Sgsm1","excitatory_neurons"
"Sdk1.1",7.17195822422099e-105,0.314451975066522,0.582,0.462,2.3153949931075e-100,"control","Sdk1","excitatory_neurons"
"Slit1.1",9.29570240935294e-105,0.179815276348931,0.564,0.433,3.0010245658355e-100,"control","Slit1","excitatory_neurons"
"Kcnd2.1",1.06656574913667e-104,-0.159404332983088,0.994,0.995,3.44330086451283e-100,"control","Kcnd2","excitatory_neurons"
"Pxdn.1",1.46437830392518e-104,0.149513110801344,0.566,0.432,4.72759891639204e-100,"control","Pxdn","excitatory_neurons"
"Spire1.1",2.12904148022294e-104,0.170875113866793,0.903,0.838,6.87339751475174e-100,"control","Spire1","excitatory_neurons"
"Gm46367.1",2.22490346247439e-104,-0.253563665478555,0.725,0.751,7.18287833825233e-100,"control","Gm46367","excitatory_neurons"
"Ablim3.1",2.41244870666105e-104,0.127732875752272,0.384,0.266,7.78834940458452e-100,"control","Ablim3","excitatory_neurons"
"Csnk1a1.1",2.84233034972062e-104,0.15774387021249,0.911,0.851,9.17617930103804e-100,"control","Csnk1a1","excitatory_neurons"
"Anxa7.1",3.86362083876222e-104,0.108817477797537,0.35,0.234,1.24733135158599e-99,"control","Anxa7","excitatory_neurons"
"2210408F21Rik.1",4.9785420833264e-104,0.178448322324345,0.854,0.77,1.60727252618109e-99,"control","2210408F21Rik","excitatory_neurons"
"Ociad2.1",5.12197951968688e-104,0.173597853072601,0.645,0.522,1.65357986813571e-99,"control","Ociad2","excitatory_neurons"
"Kctd16.1",5.4358955050901e-104,-0.222873099512348,0.959,0.965,1.75492450486329e-99,"control","Kctd16","excitatory_neurons"
"Pgbd5.1",6.04948808564417e-104,0.170848104070024,0.769,0.669,1.95301673356936e-99,"control","Pgbd5","excitatory_neurons"
"Shc3.1",3.50748542170152e-103,0.172693577222298,0.7,0.587,1.13235659354212e-98,"control","Shc3","excitatory_neurons"
"Ahdc1.1",9.8265203713379e-103,0.117901115973446,0.48,0.351,3.17239383668273e-98,"control","Ahdc1","excitatory_neurons"
"Mapk10.1",1.63028483605162e-102,0.141920548136646,0.988,0.982,5.26321156470906e-98,"control","Mapk10","excitatory_neurons"
"Arpc2.1",6.92661556404128e-102,0.157475485155996,0.677,0.556,2.23618856869509e-97,"control","Arpc2","excitatory_neurons"
"Rnf165.1",1.60723502318082e-101,0.152346759979817,0.712,0.587,5.18879754883694e-97,"control","Rnf165","excitatory_neurons"
"Ptpre.1",3.20925458091281e-101,0.132683517085358,0.359,0.244,1.03607574890189e-96,"control","Ptpre","excitatory_neurons"
"Pde10a.1",7.57592458559772e-101,-0.189854863726004,0.982,0.979,2.44581149321437e-96,"control","Pde10a","excitatory_neurons"
"Map4k3.1",9.30877097957583e-101,0.157658736890417,0.867,0.792,3.00524362304626e-96,"control","Map4k3","excitatory_neurons"
"Sez6l2.1",9.30936399590414e-101,0.149146930906841,0.655,0.529,3.00543507243769e-96,"control","Sez6l2","excitatory_neurons"
"Vrk2.1",1.13625077231868e-100,-0.214791203218122,0.12,0.198,3.66827199335361e-96,"control","Vrk2","excitatory_neurons"
"Cadps2.1",3.17213838057114e-100,-0.439392095285055,0.76,0.794,1.02409315478359e-95,"control","Cadps2","excitatory_neurons"
"Gm26691.1",1.27764096181654e-99,0.2003960473429,0.502,0.386,4.12473608112851e-95,"control","Gm26691","excitatory_neurons"
"Tnfrsf21.1",1.57868753324246e-99,0.120953243085197,0.442,0.318,5.09663483231996e-95,"control","Tnfrsf21","excitatory_neurons"
"Slc2a3.1",2.56094139473994e-99,0.155395196699032,0.697,0.58,8.26774319877843e-95,"control","Slc2a3","excitatory_neurons"
"Arhgap21.1",4.15737787771237e-99,0.160328296560807,0.879,0.815,1.34216787404066e-94,"control","Arhgap21","excitatory_neurons"
"Sgcz.1",8.00512326342345e-99,0.222569174748886,0.956,0.92,2.58437399436363e-94,"control","Sgcz","excitatory_neurons"
"Hdac7.1",8.93905718176037e-99,0.152384577185203,0.655,0.529,2.88588522055952e-94,"control","Hdac7","excitatory_neurons"
"Rufy3.1",1.40375769618993e-98,0.151980052904944,0.87,0.79,4.53189134637955e-94,"control","Rufy3","excitatory_neurons"
"Syngr3.1",1.66222106689292e-98,0.109066908105721,0.408,0.285,5.36631449235709e-94,"control","Syngr3","excitatory_neurons"
"Fry.1",1.69746098796611e-98,0.152423900881201,0.959,0.93,5.48008305354979e-94,"control","Fry","excitatory_neurons"
"Spock2.1",2.20151925490956e-98,0.149034202313359,0.749,0.625,7.10738476255003e-94,"control","Spock2","excitatory_neurons"
"Stat4.1",8.38885266740172e-98,-0.106524305901404,0.05,0.11,2.70825719514397e-93,"control","Stat4","excitatory_neurons"
"Slc6a7.1",9.73118806022478e-98,0.171700854689391,0.436,0.327,3.14161675336297e-93,"control","Slc6a7","excitatory_neurons"
"Kirrel3.1",1.04861583490486e-97,0.37344994984905,0.665,0.565,3.38535136140686e-93,"control","Kirrel3","excitatory_neurons"
"Tmsb10.1",1.08832209881604e-97,0.13961990032675,0.385,0.268,3.51353906381771e-93,"control","Tmsb10","excitatory_neurons"
"Galnt16.1",1.29839088400769e-97,0.163532824576172,0.47,0.356,4.19172512993044e-93,"control","Galnt16","excitatory_neurons"
"Neurl1a.1",1.5103350832918e-97,0.137147894219892,0.518,0.397,4.87596578289925e-93,"control","Neurl1a","excitatory_neurons"
"Per2.1",2.55337488973429e-97,0.10973278419422,0.398,0.279,8.24331549401819e-93,"control","Per2","excitatory_neurons"
"Aak1.1",2.96758189198111e-97,0.133587938082874,0.965,0.943,9.58054138007183e-93,"control","Aak1","excitatory_neurons"
"Elfn2.1",3.06301167793797e-97,0.106179482229498,0.402,0.282,9.88862690105493e-93,"control","Elfn2","excitatory_neurons"
"Cttnbp2.1",5.94173058129684e-97,-0.170460772708318,0.981,0.981,1.91822830086587e-92,"control","Cttnbp2","excitatory_neurons"
"Pak1.1",8.04792444293698e-97,0.188647698659794,0.798,0.702,2.59819192715777e-92,"control","Pak1","excitatory_neurons"
"Pcdh1.1",3.58483012983447e-96,0.131143785058353,0.521,0.397,1.15732655911576e-91,"control","Pcdh1","excitatory_neurons"
"Cmip.1",1.83220972353274e-95,0.14187156996043,0.914,0.85,5.91510587145311e-91,"control","Cmip","excitatory_neurons"
"Lrrc4b.1",1.90934192507841e-95,0.123040836399129,0.459,0.336,6.16411947092314e-91,"control","Lrrc4b","excitatory_neurons"
"Fam110b.1",3.52561105339723e-95,0.169219997604321,0.612,0.496,1.13820827247876e-90,"control","Fam110b","excitatory_neurons"
"C730002L08Rik.1",8.88736482974523e-95,-0.224977943922822,0.265,0.347,2.86919686163495e-90,"control","C730002L08Rik","excitatory_neurons"
"5330438D12Rik.1",9.94887790885117e-95,-0.204066698478411,0.858,0.871,3.21189574409351e-90,"control","5330438D12Rik","excitatory_neurons"
"Dlg1.1",1.37422686700407e-94,-0.155679069122649,0.968,0.968,4.43655401743593e-90,"control","Dlg1","excitatory_neurons"
"Tmsb4x.1",5.21040094483569e-94,0.164883411515735,0.662,0.537,1.68212584103075e-89,"control","Tmsb4x","excitatory_neurons"
"Mcf2l.1",6.86154323540006e-94,0.155954357762862,0.86,0.786,2.21518061811656e-89,"control","Mcf2l","excitatory_neurons"
"Tox3.1",9.51112357994447e-94,0.138806075917975,0.22,0.133,3.07057113654927e-89,"control","Tox3","excitatory_neurons"
"Chrm1.1",1.25840394545416e-93,0.118594659359317,0.445,0.325,4.06263129750422e-89,"control","Chrm1","excitatory_neurons"
"Akt3.1",1.70092111039355e-93,-0.162274404179596,0.985,0.987,5.49125371279453e-89,"control","Akt3","excitatory_neurons"
"Sema4d.1",1.85065487779905e-93,0.127099804970941,0.575,0.446,5.97465420748644e-89,"control","Sema4d","excitatory_neurons"
"Mir124-2hg.1",2.22514425387977e-93,-0.216208567685434,0.745,0.767,7.18365570922544e-89,"control","Mir124-2hg","excitatory_neurons"
