"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
2.54605765745457e-07,-0.161668343358545,0.761,0.79,0.00717784574789593,"heterozygous","Atxn2","DOWN"
2.56797665948262e-07,-0.174050651289499,0.578,0.658,0.00723963979841341,"heterozygous","Med13l","DOWN"
2.56878680703553e-07,-0.170379582777757,0.829,0.856,0.00724192376639456,"heterozygous","Btbd9","DOWN"
2.56884825672738e-07,-0.135574934645413,0.168,0.235,0.00724209700536583,"heterozygous","Tmem259","DOWN"
2.58892126357271e-07,-0.145609615345169,0.16,0.224,0.00729868682626417,"heterozygous","Zbtb10","DOWN"
2.6024455249034e-07,-0.148183569060863,0.313,0.396,0.00733681442380766,"heterozygous","Ubac1","DOWN"
2.62381921587444e-07,-0.157678366337502,0.366,0.448,0.00739707113339323,"heterozygous","Rheb","DOWN"
2.65907925947934e-07,0.187634073218439,0.122,0.074,0.00749647624832415,"heterozygous","Plxna4","UP"
2.6703471504486e-07,0.2248555570963,0.52,0.452,0.0075282426865447,"heterozygous","Fgf9","UP"
2.804932110826e-07,0.207189961594093,0.222,0.164,0.00790766460684065,"heterozygous","Mfsd4b1","UP"
2.84167333420778e-07,0.185979817124126,0.257,0.195,0.00801124546379857,"heterozygous","Depdc1b","UP"
2.84219800444699e-07,-0.158783722926641,0.221,0.292,0.00801272461413696,"heterozygous","Mllt6","DOWN"
2.85658150572794e-07,0.307404210824345,0.748,0.717,0.00805327458094821,"heterozygous","Arnt2","UP"
2.8993833219721e-07,-0.246087894723481,0.48,0.548,0.00817394146130374,"heterozygous","Cnksr3","DOWN"
2.9344996183478e-07,-0.155653803089359,0.276,0.355,0.00827294132404612,"heterozygous","Adss","DOWN"
2.95738914631341e-07,0.255582035820072,0.531,0.479,0.00833747148128678,"heterozygous","Rab27a","UP"
2.99657702982831e-07,0.183892223046425,0.205,0.148,0.00844794996249199,"heterozygous","Mgst3","UP"
3.03164010964421e-07,-0.119067003357295,0.303,0.393,0.00854679979710895,"heterozygous","Hnrnpf","DOWN"
3.30527718861642e-07,0.23790214287964,0.199,0.143,0.00931823745014742,"heterozygous","Rps8","UP"
3.45031494866926e-07,-0.144497332399897,0.153,0.217,0.00972712790328838,"heterozygous","Pitpnm2","DOWN"
3.49481289447537e-07,-0.159562894360442,0.502,0.592,0.00985257651210498,"heterozygous","Mecp2","DOWN"
3.50675475168658e-07,-0.124125962107141,0.339,0.429,0.0098862429959548,"heterozygous","Hnrnpd","DOWN"
3.52170792992727e-07,0.174651149406526,0.49,0.422,0.00992839899605096,"heterozygous","Sh3d19","UP"
3.57358790682768e-07,0.181393962009362,0.831,0.797,0.0100746590269286,"heterozygous","Defb1","UP"
3.61155363673427e-07,-0.141232057246686,0.134,0.194,0.0101816920126812,"heterozygous","Bag2","DOWN"
3.71380605016373e-07,-0.124110908084473,0.243,0.323,0.0104699620166216,"heterozygous","Ptpn11","DOWN"
3.80484396061123e-07,-0.13929912187263,0.515,0.613,0.0107266160937552,"heterozygous","Rab14","DOWN"
3.87670781630555e-07,-0.180438249223629,0.255,0.328,0.0109292146757286,"heterozygous","Fam162a","DOWN"
3.92079302491662e-07,-0.135722905253542,0.309,0.39,0.0110534996958449,"heterozygous","Dcaf1","DOWN"
4.09335296662901e-07,-0.106938930361777,0.148,0.213,0.0115399806835205,"heterozygous","Agrn","DOWN"
4.43355130073601e-07,0.255575898881539,0.786,0.757,0.0124990678270349,"heterozygous","Slc22a23","UP"
4.46613537520983e-07,0.234406601463005,0.367,0.304,0.0125909288497915,"heterozygous","Srgap2","UP"
4.67178440272813e-07,-0.104741508607451,0.069,0.115,0.0131706945881711,"heterozygous","Dedd2","DOWN"
4.78478312241182e-07,-0.124492907767007,0.198,0.268,0.0134892605787034,"heterozygous","Tmem38a","DOWN"
4.80457575087306e-07,-0.1620172580162,0.709,0.772,0.0135450599568613,"heterozygous","Insr","DOWN"
4.89731630268087e-07,0.235242519186952,0.383,0.322,0.0138065141205179,"heterozygous","Rida","UP"
4.92562654885523e-07,-0.185045962819995,0.452,0.528,0.0138863263665327,"heterozygous","Pak2","DOWN"
4.97056895129004e-07,-0.157814376603225,0.258,0.334,0.0140130279874769,"heterozygous","Tmem243","DOWN"
4.99365059743627e-07,-0.130279919149534,0.239,0.317,0.0140780997642923,"heterozygous","Ptges3","DOWN"
5.18453573478054e-07,-0.151197519151446,0.518,0.606,0.0146162431434933,"heterozygous","Nptn","DOWN"
5.18980633577688e-07,-0.141770791780587,0.187,0.255,0.0146311020218222,"heterozygous","Ap5m1","DOWN"
5.33664688649984e-07,0.220100363392182,0.455,0.393,0.0150450749024204,"heterozygous","Prdx1","UP"
5.33779535574771e-07,-0.114852557124772,0.094,0.145,0.0150483126669239,"heterozygous","Siah2","DOWN"
5.34678349338966e-07,0.184512943773457,0.794,0.751,0.0150736520245641,"heterozygous","Dip2c","UP"
5.36809119057372e-07,-0.186013174983423,0.677,0.746,0.0151337226844654,"heterozygous","Sptan1","DOWN"
5.41291174939307e-07,-0.136275753226479,0.349,0.434,0.0152600808038889,"heterozygous","Capn15","DOWN"
5.51121264870462e-07,-0.114959405732518,0.202,0.276,0.0155372106992281,"heterozygous","Plekhh1","DOWN"
